gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SUXIKRTF_CDS_0001	30	515	+	411_P1	-689.8735	546	207.0	0.673	2.608e-64	546	229.993347	2.8122463600263536e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	546	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0002	517	2193	+	411_P1	-1454572000.0	38	271.0	0.321	5.49e-81	38	337.385223	4.610779634591115e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0003	2194	3714	+	411_P1	-64062530.0	146	380.0	0.445	1.698e-118	146	443.09726	3.8886221559992374e-132	No_custom_HMM	No_custom_HMM	No_custom_HMM	146	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0004	3638	4465	+	411_P1	-22804.46	324	193.0	0.422	1.566e-57	324	329.096191	1.5192074927180362e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	324	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0005	4469	5635	+	411_P1	-807971.9	2229	474.0	0.555	1.192e-151	2229	562.490479	1.5750576819386631e-168	No_custom_HMM	No_custom_HMM	No_custom_HMM	2229	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0006	5637	6119	+	411_P1	-51.29397	2122	228.0	0.703	8.676e-72	2122	239.199081	3.2882516568932114e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	2122	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0007	6119	7156	+	411_P1	-103308.7	264	147.0	0.299	5.417999999999999e-41	264	297.179169	2.3858331679591948e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	264	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0008	7158	7484	+	411_P1	-63.08266	2085	140.0	0.621	4.624e-42	2085	158.434372	1.1596437721157325e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2085	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0009	7484	7927	+	411_P1	-100.0706	302	74.0	0.366	4.153e-19	302	147.15509	5.335377782662241e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	302	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUXIKRTF_CDS_0010	7930	8493	+	411_P1	-4118.775	222	93.0	0.316	5.909e-25	222	162.589752	2.984676690859252e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
