gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
IESOFVAJ_CDS_0001	30	521	+	55989_P2	-51556.78	735	231.0	0.699	4.1350000000000005e-72	735	252.633987	2.809901681473104e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	735	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0002	505	2340	+	55989_P2	-423564500000000.0	5989	293.0	0.624	2.679e-92	5989	443.76358	8.496837566259483e-133	No_custom_HMM	No_custom_HMM	No_custom_HMM	5989	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0003	2373	4355	+	55989_P2	-75144840000000.0	38392	422.0	0.672	2.1e-135	38392	480.569489	4.6236406549487913e-144	No_custom_HMM	No_custom_HMM	No_custom_HMM	38392	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0004	4434	4532	+	55989_P2	-0.184702	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0005	4541	5032	+	55989_P2	-10086.17	45	123.0	0.48	1.794e-32	45	220.96109	4.984735876794944e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	45	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail tube	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0006	5090	6664	+	55989_P2	-1723239000000000.0	213	501.0	0.523	6.513e-158	213	746.698303	2.587692537155395e-224	No_custom_HMM	No_custom_HMM	No_custom_HMM	213	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0007	6664	6942	+	55989_P2	-429.5361	1064	72.0	0.583	1.066e-18	1064	96.484261	1.6112507889663213e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	1064	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	prohead	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0008	6942	7370	+	55989_P2	-745.0734	1049	206.0	0.713	6.186e-64	1049	218.54657	5.3666729546615235e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	1049	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0009	7370	8005	+	55989_P2	-541791.5	207	230.0	0.567	4.398e-71	207	258.821686	2.357419803838833e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	207	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0010	8036	8851	+	55989_P2	-23694710.0	237	224.0	0.563	1.1979999999999998e-66	237	304.092346	3.9092813422444927e-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	237	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0011	8873	10432	+	55989_P2	-8566585000.0	138	477.0	0.497	5.584e-152	138	578.014709	2.824061159334626e-173	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0012	10556	11839	+	55989_P2	-2687965000.0	138	291.0	0.404	5.269e-88	138	440.49704	1.499220472065362e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0013	11839	13119	+	55989_P2	-115471400000.0	138	268.0	0.38	6.5199999999999996e-80	138	414.533722	1.1311973268314171e-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0014	14153	13146	-	55989_P2	-102966000.0	548	247.0	0.419	4.889e-75	548	425.943481	2.178416193246253e-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	548	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0015	14519	14268	-	55989_P2	-874.1764	1566	90.0	0.627	1.047e-24	1566	111.713699	2.4818490879814885e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	1566	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0016	14550	16055	+	55989_P2	-115978000000.0	5073	213.0	0.369	2.603e-61	5073	301.678223	2.4699238058546234e-89	No_custom_HMM	No_custom_HMM	No_custom_HMM	5073	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0017	16065	16931	+	55989_P2	-81707670.0	1149	225.0	0.444	6.115e-68	1149	147.72963	6.22549961261431e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	1149	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0018	17004	17156	+	55989_P2	-4.270359	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0019	18617	17205	-	55989_P2	-19251490.0	1149	283.0	0.531	5.654e-88	1149	413.918762	2.617297637465728e-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	1149	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0020	19298	18627	-	55989_P2	-272815.1	1051	210.0	0.489	1.034e-63	1051	305.066742	9.202127315321469e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	1051	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein inhibitor of protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0021	19354	20850	+	55989_P2	-38478430000000.0	9690	447.0	0.719	1.848e-144	9690	458.598389	1.6037260624266428e-137	No_custom_HMM	No_custom_HMM	No_custom_HMM	9690	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0022	20847	21074	+	55989_P2	-40.94194	1143	122.0	0.79	3.625e-36	1143	129.502365	6.74967617413743e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1143	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0023	21304	21137	-	55989_P2	-73.64365	1043	88.0	0.752	1.088e-24	1043	103.897293	8.142053957063344e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1043	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0024	21443	21333	-	55989_P2	-43.51629	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0025	21910	21443	-	55989_P2	-2135.151	231	91.0	0.467	8.308e-25	231	163.399857	7.600473213197952e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	231	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	UvsY-like recombination mediator	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0026	22325	21936	-	55989_P2	-210.5582	261	139.0	0.567	6.134999999999999e-41	261	206.606277	1.4526097768649052e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	261	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IESOFVAJ_CDS_0027	22948	22325	-	55989_P2	-770832.9	150	154.0	0.422	5.15e-45	150	199.083069	1.9517588163398934e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	150	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
