gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
ILFQCJPR_CDS_0001	3	329	+	409_P3	-184.6433	891	68.0	0.408	2.537e-17	891	89.751244	2.6119437878243824e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0002	329	2227	+	409_P3	-1457792000000.0	17672	711.0	0.877	2.4910000000000003e-234	17672	799.045959	1.3031569307142267e-240	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0003	2382	2660	+	409_P3	-166.0099	2725	103.0	0.577	1.067e-29	2725	139.189484	2.9578732753745525e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0004	2673	2960	+	409_P3	-90.08761	2725	114.0	0.625	1.0929999999999999e-33	2725	159.351028	2.0506324533658066e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0005	2982	3326	+	409_P3	-94.13194	894	104.0	0.426	2.311e-28	894	153.944168	1.1480331576350919e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0006	3381	3584	+	409_P3	-25.71661	4712	64.0	0.661	2.944e-17	4712	94.032013	9.751262216283712e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0007	3674	3871	+	409_P3	-7.216322	8971	112.0	0.817	2.5099999999999998e-33	8971	131.509521	1.7547034255466502e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0008	4003	5910	+	409_P3	-1038542000.0	14895	1140.0	0.865	0.0	14895	1324.409546	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	14895	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0009	5996	7792	+	409_P3	-23108340000.0	18162	428.0	0.423	4.4780000000000003e-131	18162	568.776062	3.731560152998302e-170	No_custom_HMM	No_custom_HMM	No_custom_HMM	18162	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0010	7799	7948	+	409_P3	-10.28451	2423	71.0	0.697	1.457e-19	2423	83.691879	1.3441858611570188e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	2423	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0011	8019	8147	+	409_P3	-20.2812	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0012	8173	8274	+	409_P3	-0.2001157	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0013	8389	8568	+	409_P3	-0.3040116	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0014	9024	9155	+	409_P3	-36.31819	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0015	9268	9366	+	409_P3	-13.52693	2061	40.0	0.6	1.357e-08	2061	37.384239	4.660924920250276e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	2061	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ILFQCJPR_CDS_0016	9363	9548	+	409_P3	-24.58434	9275	96.0	0.797	6.418e-28	9275	113.716835	4.866655290524571e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	9275	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
