gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
FGYCQWPT_CDS_0001	30	1631	+	LF110_P3	-26850630000000.0	979	323.0	0.41	2.266e-99	979	776.70813	4.089566295290729e-233	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0002	1648	3114	+	LF110_P3	-63869650000000.0	113	183.0	0.288	2.381e-51	113	385.042786	1.983810853050498e-114	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0003	3114	3614	+	LF110_P3	-5588.242	3977	280.0	0.813	2.2219999999999998e-89	3977	334.6586	1.783575778869782e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	3977	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0004	3614	3946	+	LF110_P3	-149.9853	240	52.0	0.316	2.401e-11	240	100.234337	2.6248377317978067e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	240	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0005	3958	5304	+	LF110_P3	-3281904000000.0	53	244.0	0.463	1.27e-74	53	396.026337	8.440635921231705e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	53	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0006	5316	5693	+	LF110_P3	-1131.777	4146	231.0	0.882	1.701e-73	4146	252.229462	1.502927414292152e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	4146	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	tail protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0007	5727	6833	+	LF110_P3	-404561700.0	29	96.0	0.224	1.008e-23	29	252.311676	2.0244314167616746e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0008	6855	7304	+	LF110_P3	-49517.33	1732	91.0	0.439	2.43e-24	1732	192.28598	1.301708562963091e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0009	7304	7786	+	LF110_P3	-2507.291	222	72.0	0.292	2.203e-17	222	132.942322	3.2622773363440883e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0010	7783	8184	+	LF110_P3	-12211.49	2874	216.0	0.786	5.574999999999999e-68	2874	191.390808	1.4780941273423282e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2874	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0011	8159	8758	+	LF110_P3	-5721516.0	4082	344.0	0.834	3.526e-111	4082	419.112946	4.367399093946793e-126	No_custom_HMM	No_custom_HMM	No_custom_HMM	4082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0012	8759	10111	+	LF110_P3	-28190700000.0	205	293.0	0.375	8.309e-89	205	411.968506	6.195108214869593e-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	205	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FGYCQWPT_CDS_0013	10127	10573	+	LF110_P3	-7815.627	280	108.0	0.427	1.606e-30	280	162.430328	1.2382360627739572e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
