gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
BYUELNFD_CDS_0001	30	1631	+	AN17_P8	-13818740000000.0	979	323.0	0.41	2.217e-99	979	776.572632	4.494589276906541e-233	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0002	1648	3114	+	AN17_P8	-22252700000000.0	113	183.0	0.288	2.3299999999999998e-51	113	382.36618	1.2748934983179496e-113	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0003	3114	3614	+	AN17_P8	-7365.959	3977	276.0	0.804	3.723e-88	3977	330.286316	3.938944101603537e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	3977	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0004	3614	3946	+	AN17_P8	-164.3109	240	53.0	0.32	1.252e-11	240	102.276184	6.217620422876466e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	240	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0005	3958	5304	+	AN17_P8	-2741151000000.0	53	244.0	0.463	1.243e-74	53	395.125977	1.5814160357315257e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	53	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0006	5316	5693	+	AN17_P8	-1916.809	4146	227.0	0.867	5.375000000000001e-72	4146	250.710907	4.43564726346795e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	4146	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	tail protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0007	5727	6833	+	AN17_P8	-220984500.0	29	96.0	0.224	7.332e-24	29	253.423447	9.30981005099687e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0008	6854	7303	+	AN17_P8	-55581.0	1732	91.0	0.439	2.378e-24	1732	192.28598	1.301708562963091e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0009	7303	7785	+	AN17_P8	-1987.862	222	73.0	0.295	8.468e-18	222	139.892075	2.481687259534683e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BYUELNFD_CDS_0010	7782	8183	+	AN17_P8	-10148.19	2874	216.0	0.786	5.456e-68	2874	191.390808	1.4780941273423282e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2874	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
