gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
JDQSTBOI_CDS_0001	30	1631	+	LF110_P2	-27151630000000.0	979	323.0	0.41	2.252e-99	979	776.70813	4.089566295290729e-233	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0002	1648	3114	+	LF110_P2	-63273590000000.0	113	183.0	0.288	2.3659999999999998e-51	113	385.042786	1.983810853050498e-114	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0003	3114	3614	+	LF110_P2	-5644.665	3977	280.0	0.813	2.208e-89	3977	334.6586	1.783575778869782e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	3977	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0004	3614	3946	+	LF110_P2	-150.0927	240	52.0	0.316	2.386e-11	240	100.234337	2.6248377317978067e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	240	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0005	3958	5304	+	LF110_P2	-3216478000000.0	53	244.0	0.463	1.262e-74	53	396.026337	8.440635921231705e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	53	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0006	5316	5693	+	LF110_P2	-1082.992	4146	231.0	0.882	1.69e-73	4146	252.229462	1.502927414292152e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	4146	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	tail protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0007	5727	6833	+	LF110_P2	-399918500.0	29	96.0	0.224	1.001e-23	29	252.311676	2.0244314167616746e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0008	6855	7304	+	LF110_P2	-49220.11	1732	91.0	0.439	2.415e-24	1732	192.28598	1.301708562963091e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0009	7304	7786	+	LF110_P2	-2514.322	222	72.0	0.292	2.189e-17	222	132.942322	3.2622773363440883e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0010	7783	8184	+	LF110_P2	-12172.11	2874	216.0	0.786	5.54e-68	2874	191.390808	1.4780941273423282e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2874	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0011	8159	8758	+	LF110_P2	-5629816.0	4082	344.0	0.834	3.504e-111	4082	419.112946	4.367399093946793e-126	No_custom_HMM	No_custom_HMM	No_custom_HMM	4082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0012	8759	10111	+	LF110_P2	-28004500000.0	205	293.0	0.375	8.256e-89	205	411.968506	6.195108214869593e-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	205	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0013	10127	10573	+	LF110_P2	-7734.89	280	108.0	0.427	1.596e-30	280	162.430328	1.2382360627739572e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0014	10647	11045	+	LF110_P2	-6206.736	3840	127.0	0.532	1.26e-36	1613	164.739288	2.913461580023145e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	3840	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0015	11048	11287	+	LF110_P2	-258.9579	4963	156.0	0.929	3.01e-48	4963	185.571182	2.756729692897826e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	4963	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0016	11287	13515	+	LF110_P2	-1.190207e+18	4036	1299.0	0.844	0.0	4036	1532.010742	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	4036	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0017	13515	14312	+	LF110_P2	-575927.8	3721	456.0	0.832	9.741e-149	3721	529.792786	2.6700424345683755e-159	No_custom_HMM	No_custom_HMM	No_custom_HMM	3721	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0018	14312	14653	+	LF110_P2	-12928.24	8737	36.0	0.36	6.155e-06	349	104.659912	5.974807654669633e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	8737	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0019	14653	15630	+	LF110_P2	-13373130.0	196	136.0	0.31	5.6439999999999994e-37	196	280.442902	5.080494145368607e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	196	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0020	15630	16253	+	LF110_P2	-24706.15	11	81.0	0.274	2.207e-19	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	11	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate spike	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0021	16253	16672	+	LF110_P2	-5334.082	4233	51.0	0.351	3.924e-10	120	94.545982	1.9400108440975764e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	4233	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0022	16672	18141	+	LF110_P2	-1156721000000.0	6	110.0	0.207	1.2709999999999999e-27	6	248.507172	2.630078509949613e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0023	18144	19001	+	LF110_P2	-79817010.0	4017	508.0	0.858	2.8840000000000003e-166	4017	584.043335	9.673086312138139e-176	No_custom_HMM	No_custom_HMM	No_custom_HMM	4017	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0024	19001	19303	+	LF110_P2	-364.5728	4141	201.0	0.945	2.548e-63	4141	208.13942	2.7882411991649987e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	4141	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0025	19306	20493	+	LF110_P2	-5937776.0	2097	100.0	0.274	2.573e-24	2097	464.822357	1.093065266841924e-138	No_custom_HMM	No_custom_HMM	No_custom_HMM	2097	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0026	20540	22927	+	LF110_P2	-1057556000000000.0	4277	749.0	0.802	1.655e-246	4277	1258.916016	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	4277	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0027	23007	23204	+	LF110_P2	-181.3017	402	56.0	0.536	1.365e-13	402	80.293716	1.5086169140498517e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	402	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0028	23201	23572	+	LF110_P2	-18071.75	4038	181.0	0.725	3.179e-56	4038	239.591705	1.2628064851871706e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	4038	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0029	24508	23609	-	LF110_P2	-114930700.0	160	172.0	0.472	1.1559999999999999e-51	160	321.197937	1.2466359696280795e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	160	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	thymidylate synthase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0030	25055	24510	-	LF110_P2	-445390.8	316	118.0	0.357	9.795e-33	316	179.139114	1.69829579628558e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	316	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	dihydrofolate reductase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0031	25312	25052	-	LF110_P2	-53.9229	2993	130.0	0.721	1.093e-38	2993	139.255783	4.66293720104062e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2993	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0032	25828	25313	-	LF110_P2	-22768.5	4422	277.0	0.786	2.54e-88	4422	305.703186	1.797508781577979e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	4422	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0033	26201	25842	-	LF110_P2	-890.3616	4116	199.0	0.807	1.428e-62	4116	236.958694	6.645910866098853e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	4116	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0034	26502	26203	-	LF110_P2	-1408.159	1373	55.0	0.408	1.072e-12	1373	91.393089	1.2201212937366164e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	1373	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0035	26707	26495	-	LF110_P2	-130.3963	4473	115.0	0.803	4.585e-34	4473	151.558868	9.871529075929358e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	4473	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0036	27092	26709	-	LF110_P2	-16468.84	4332	191.0	0.735	1.75e-59	4332	222.989838	2.130766532528585e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	4332	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0037	28606	27503	-	LF110_P2	-1473617000.0	114	188.0	0.327	3.6719999999999997e-54	114	321.847046	1.7815362181697646e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0038	28799	28608	-	LF110_P2	-58.42574	5768	123.0	0.915	4.816e-37	5768	137.788284	1.6127743544109591e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	5768	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0039	28959	28792	-	LF110_P2	-2.250641	25478	107.0	0.975	8.819e-32	25478	133.962997	2.4872390287117794e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	25478	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0040	29213	28956	-	LF110_P2	-322.7973	4427	132.0	0.912	4.243e-40	4427	154.587906	1.0057467789155119e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	4427	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JDQSTBOI_CDS_0041	29409	29173	-	LF110_P2	-43.65228	902	46.0	0.39	1.097e-09	902	63.706367	3.88564837420056e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	902	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
