gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
KCZDKGRH_CDS_0001	30	524	+	NIC06_P2	-2779.06	735	235.0	0.71	1.694e-73	735	259.679047	1.9160716233751883e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	735	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0002	508	2340	+	NIC06_P2	-9.111232e+16	5989	296.0	0.629	2.841e-93	5989	451.910919	2.829954260674197e-135	No_custom_HMM	No_custom_HMM	No_custom_HMM	5989	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0003	2372	4351	+	NIC06_P2	-3503578000000000.0	38392	398.0	0.639	8.173e-127	23	474.665588	6.874698308592973e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	38392	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0004	4468	4959	+	NIC06_P2	-128498.3	45	119.0	0.471	1.98e-31	45	214.545761	4.449137153965565e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	45	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail tube	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0005	5043	6617	+	NIC06_P2	-1383371000000000.0	213	503.0	0.536	1.31e-158	213	775.309692	5.528206290597084e-233	No_custom_HMM	No_custom_HMM	No_custom_HMM	213	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0006	6617	6865	+	NIC06_P2	-108.3048	1064	82.0	0.608	1.923e-22	1064	107.722054	5.014445473038353e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1064	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	prohead	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0007	6865	7290	+	NIC06_P2	-1031.311	1049	218.0	0.752	4.573e-68	1049	239.630203	1.6717977346845146e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	1049	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0008	7290	7928	+	NIC06_P2	-379139.2	207	226.0	0.6	1.3500000000000001e-69	207	257.055603	8.085146028942758e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	207	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0009	7959	8768	+	NIC06_P2	-890700.2	237	224.0	0.56	1.573e-66	237	314.954803	1.9523189367652397e-93	No_custom_HMM	No_custom_HMM	No_custom_HMM	237	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0010	8787	10352	+	NIC06_P2	-50473120000.0	138	482.0	0.505	9.072e-154	138	589.780151	7.604256480742541e-177	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0011	10436	11719	+	NIC06_P2	-106149600000.0	138	287.0	0.399	1.548e-86	138	455.23288	5.0673792353283044e-136	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0012	12753	11749	-	NIC06_P2	-1863241000.0	548	260.0	0.435	1.517e-79	548	466.218811	1.2272879003268366e-139	No_custom_HMM	No_custom_HMM	No_custom_HMM	548	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0013	13041	12763	-	NIC06_P2	-2853.653	2416	104.0	0.623	2.2249999999999998e-29	2416	139.70929	5.609917788853643e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2416	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0014	13243	13028	-	NIC06_P2	-60.7327	1566	78.0	0.564	2.5620000000000003e-20	1566	113.229958	8.347611713823741e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1566	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0015	14463	13333	-	NIC06_P2	-15707880.0	1149	290.0	0.539	1.8999999999999998e-90	1149	404.755066	1.5305546814710537e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	1149	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0016	15153	14473	-	NIC06_P2	-258633.6	1051	220.0	0.504	5.258999999999999e-67	1051	343.016296	2.3131163538111978e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	1051	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein inhibitor of protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0017	15204	16715	+	NIC06_P2	-54083520000000.0	9690	406.0	0.692	4.042e-130	9690	417.453857	5.413916004820941e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	9690	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0018	16712	17404	+	NIC06_P2	-222592.5	655	146.0	0.48	4.0479999999999994e-41	655	207.270996	1.180229551993838e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	655	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	homing endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0019	17430	17624	+	NIC06_P2	-222.2436	1143	103.0	0.85	1.9369999999999998e-29	1143	116.665901	6.8426870910154435e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1143	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KCZDKGRH_CDS_0020	17883	17716	-	NIC06_P2	-83.09704	1043	90.0	0.764	2.936e-25	1043	108.1157	3.921139460331189e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1043	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
