gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
GDKBPVLY_CDS_0001	30	293	+	AN24_P4	-305.012	1351	98.0	0.606	2.661e-28	1351	119.520912	1.1737437091858444e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0002	294	389	+	AN24_P4	-0.2614053	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0003	542	1177	+	AN24_P4	-2541.771	1327	113.0	0.378	1.043e-31	1327	179.649277	7.261981859119701e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0004	1167	2936	+	AN24_P4	-5993080000.0	15524	218.0	0.588	4.2209999999999994e-67	38	440.389923	3.2549697326645977e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0005	2966	3082	+	AN24_P4	-17.61725	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0006	3240	3115	-	AN24_P4	-0.2343358	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0007	3494	3306	-	AN24_P4	-6.005972	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0008	3597	3508	-	AN24_P4	-1.3471	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0009	3706	3611	-	AN24_P4	-1.823244	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0010	3682	3822	+	AN24_P4	-0.1207772	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0011	3875	4021	+	AN24_P4	-0.1951589	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0012	4015	4230	+	AN24_P4	-14.5102	30192	139.0	0.92	8.205e-43	30192	166.30751	2.1936177001878594e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	30192	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0013	4450	4728	+	AN24_P4	-94.44528	9817	102.0	0.565	1.1189999999999999e-29	9817	94.581398	7.464142896542174e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	9817	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0014	4809	5141	+	AN24_P4	-170.2353	2568	114.0	0.559	3.336e-32	2568	177.839233	3.1930928570718898e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	2568	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	ocr-like anti-restriction	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0015	5141	5296	+	AN24_P4	-7.804899	5058	67.0	0.557	7.451e-18	5058	99.561996	1.5424658955383847e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	5058	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0016	5410	5499	+	AN24_P4	-11.14671	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0017	5496	5693	+	AN24_P4	-21.01784	2385	88.0	0.662	3.347e-25	2385	109.860985	1.0824234204946701e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	2385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0018	5744	5962	+	AN24_P4	-34.45518	32657	111.0	0.815	4.08e-33	32657	124.082726	3.708823390941816e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	32657	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0019	5956	6249	+	AN24_P4	-40.9426	7066	142.0	0.808	5.122e-43	7066	153.801514	2.294314245876402e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	7066	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0020	6347	9028	+	AN24_P4	-2957807000000000.0	2166	674.0	0.569	6.191e-218	414	1058.761841	2.88139e-318	No_custom_HMM	No_custom_HMM	No_custom_HMM	2166	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	N4-like RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0021	9045	9245	+	AN24_P4	-50.48232	8082	98.0	0.717	1.613e-28	8082	107.503212	5.206034749870891e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	8082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0022	9268	9384	+	AN24_P4	-0.1939798	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0023	9417	9596	+	AN24_P4	-16.80976	4383	120.0	0.95	1.7100000000000002e-36	4383	141.837524	7.722430533797305e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4383	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0024	9601	9858	+	AN24_P4	-102.6527	2949	107.0	0.597	3.4700000000000003e-31	2949	118.702538	2.2041588041099945e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	2949	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	dGTPase inhibitor target for F exclusion	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0025	9785	10948	+	AN24_P4	-2179216.0	114	174.0	0.314	8.266e-50	114	285.467682	1.8320905686022805e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0026	10945	11124	+	AN24_P4	-17.52799	36761	124.0	0.982	5.234e-38	36761	155.008453	8.769400011009439e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	36761	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0027	11233	11487	+	AN24_P4	-40.64018	1777	109.0	0.653	6.704e-32	1777	100.403435	1.1009350783565118e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0028	11487	11819	+	AN24_P4	-619.9087	4943	140.0	0.881	2.826e-41	2585	165.508072	2.9826275661562984e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	4943	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0029	11900	11998	+	AN24_P4	-5.199395	1312	45.0	0.57	2.003e-10	1312	52.191925	1.061868248190939e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0030	11995	12153	+	AN24_P4	-22.7803	1307	59.0	0.618	3.43e-15	1307	81.986885	4.3118475692089725e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1307	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase inhibitor	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0031	12211	12909	+	AN24_P4	-14309.63	112	64.0	0.242	7.286e-15	112	148.969147	4.064821556806105e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0032	12909	13364	+	AN24_P4	-570.9059	945	219.0	0.718	4.848000000000001e-69	945	209.927979	2.4583317429638644e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	945	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0033	13361	13852	+	AN24_P4	-786.8426	16385	285.0	0.839	1.0729999999999999e-91	16385	303.768097	6.510417364519816e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	16385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0034	13842	14300	+	AN24_P4	-545.6547	822	207.0	0.675	3.212e-63	822	270.772369	1.7552036101420663e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	822	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0035	14324	14539	+	AN24_P4	-15.33166	1950	77.0	0.553	4.288e-21	1950	91.513908	8.274211246170357e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	1950	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0036	14608	16308	+	AN24_P4	-5961949000.0	239	309.0	0.357	1.6049999999999999e-93	239	773.742798	6.853956807908709e-232	No_custom_HMM	No_custom_HMM	No_custom_HMM	239	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA primase/helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0037	16360	16524	+	AN24_P4	-3.189774	13039	103.0	0.922	1.772e-30	13039	131.82283	1.2822323531560472e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	13039	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0038	16588	18606	+	AN24_P4	-4792932000000.0	15971	300.0	0.472	3.483e-92	17	499.772858	4.462014605795782e-149	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0039	18572	18676	+	AN24_P4	-4.834556	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0040	18686	19081	+	AN24_P4	-273.5719	6254	208.0	0.771	1.3180000000000002e-65	6254	156.952362	8.989196415334201e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	6254	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0041	19184	19357	+	AN24_P4	-8.432549	15971	69.0	0.653	4.314e-15	15971	60.402237	3.304583376066316e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
GDKBPVLY_CDS_0042	19357	19647	+	AN24_P4	-366.4301	1452	100.0	0.534	1.492e-28	1452	99.44278	2.932420063350019e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1452	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	Gp5.5-like host HNS inhibition	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
