gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
UGHQVVMQ_CDS_0001	30	1631	+	LF82_P3	-23241340000000.0	979	323.0	0.41	2.196e-99	979	776.747559	3.9787157181755646e-233	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0002	1648	3114	+	LF82_P3	-159585700000000.0	113	182.0	0.287	4.233e-51	113	383.540314	5.6369484875095305e-114	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0003	3114	3614	+	LF82_P3	-5689.545	3977	281.0	0.817	6.098e-90	3977	335.44574	1.021682820848144e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	3977	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0004	3614	3946	+	LF82_P3	-167.2586	240	53.0	0.32	1.24e-11	240	102.276184	6.217620422876466e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	240	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0005	3958	5304	+	LF82_P3	-5441905000000.0	53	244.0	0.462	2.304e-74	53	395.026886	1.6945538690719975e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	53	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0006	5316	5693	+	LF82_P3	-1115.966	4146	234.0	0.89	2.478e-74	4146	253.230652	7.362957451038966e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	4146	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	tail protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0007	5727	6830	+	LF82_P3	-833115800.0	29	96.0	0.224	7.263e-24	29	253.306564	1.0102021375360863e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0008	6852	7301	+	LF82_P3	-47871.22	1732	91.0	0.439	2.356e-24	1732	192.28598	1.301708562963091e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0009	7301	7783	+	LF82_P3	-2984.43	222	74.0	0.297	4.499e-18	222	140.134293	2.093639726469634e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UGHQVVMQ_CDS_0010	7780	8181	+	LF82_P3	-13570.1	2874	216.0	0.786	5.406e-68	2874	191.390808	1.4780941273423282e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2874	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
