gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
TSNHLZIC_CDS_0001	30	293	+	55989_P1	-262.6508	1351	98.0	0.604	3.6480000000000003e-28	1351	119.576096	1.1281211214480784e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0002	404	856	+	55989_P1	-2007.584	1327	119.0	0.383	1.297e-33	1327	204.862366	1.2649169002516937e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0003	849	1640	+	55989_P1	-7569.466	17779	78.0	0.318	2.992e-19	17779	80.436073	2.326910701509744e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	17779	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0004	1685	3415	+	55989_P1	-8625342000.0	15524	220.0	0.591	1.642e-67	38	437.500275	2.434724106431876e-130	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0005	3679	3590	-	55989_P1	-0.3087876	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0006	3876	3781	-	55989_P1	-1.679848	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0007	3996	3907	-	55989_P1	-1.841304	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0008	4105	4010	-	55989_P1	-1.80353	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0009	4311	4207	-	55989_P1	-1.627125	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0010	4730	4599	-	55989_P1	-0.1699395	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0011	4722	5042	+	55989_P1	-38.09595	9227	143.0	0.881	3.229e-44	9227	155.112823	6.7680753981823244e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	9227	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0012	5123	5611	+	55989_P1	-2179.573	2568	113.0	0.554	8.549e-32	2568	179.163727	1.249634765546539e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	2568	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	ocr-like anti-restriction	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0013	5611	5757	+	55989_P1	-8.336675	5058	57.0	0.517	1.557e-14	5058	86.27285	2.1836433130260003e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	5058	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0014	5760	5885	+	55989_P1	-4.640178	No_PHROG	No_PHROG	No_PHROG	No_PHROG	33188	29.184486	1.5653392579585267e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	33188	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0015	5956	6123	+	55989_P1	-42.38648	7319	74.0	0.664	2.546e-20	7319	83.156296	2.0125614383459884e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	7319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0016	6127	6324	+	55989_P1	-29.67628	2385	88.0	0.66	4.592e-25	2385	110.199593	8.486047399309087e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	2385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0017	6324	6650	+	55989_P1	-72.19943	7066	172.0	0.77	1.869e-53	7066	150.631516	2.2366636699353892e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	7066	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0018	6748	9429	+	55989_P1	-2.042125e+16	2166	672.0	0.568	2.97e-217	414	1062.643555	1.92093e-319	No_custom_HMM	No_custom_HMM	No_custom_HMM	2166	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	N4-like RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0019	9442	9657	+	55989_P1	-113.2282	8082	128.0	0.854	5.539e-39	8082	142.588669	5.807668282177845e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	8082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0020	9828	10007	+	55989_P1	-16.21315	4383	120.0	0.95	1.7070000000000002e-36	4383	141.837524	7.722430533797305e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4383	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0021	10012	10275	+	55989_P1	-152.6647	2949	113.0	0.616	2.184e-33	2949	124.415123	3.6362993981592115e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	2949	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	dGTPase inhibitor target for F exclusion	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0022	10260	11327	+	55989_P1	-4185628.0	114	174.0	0.321	8.254e-50	114	275.152435	2.4288783493998986e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0023	11257	11718	+	55989_P1	-1341.692	99	104.0	0.496	6.315e-29	99	151.828934	8.039110097712126e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0024	11825	12085	+	55989_P1	-62.30866	1777	112.0	0.644	5.3079999999999995e-33	1777	101.010292	7.118822076941428e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0025	12078	12497	+	55989_P1	-1343.274	2585	154.0	0.457	1.203e-45	2585	193.979782	5.384044344440627e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	2585	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0026	12484	12579	+	55989_P1	-1.810436	1312	37.0	0.495	8.888e-08	1312	37.323715	4.684430765921752e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0027	12576	12734	+	55989_P1	-43.44552	1307	59.0	0.618	3.425e-15	1307	82.078323	4.037656341122464e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1307	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase inhibitor	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0028	12793	13494	+	55989_P1	-19064.99	112	64.0	0.243	5.353e-15	112	146.69751	2.0042935021229176e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0029	13494	13946	+	55989_P1	-489.7017	945	216.0	0.708	8.293999999999999e-68	945	207.646317	1.2421923412614637e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	945	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0030	13946	14170	+	55989_P1	-110.4373	15211	151.0	0.953	9.313e-47	15211	174.703644	5.529126957238843e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	15211	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0031	14160	14618	+	55989_P1	-538.4215	822	205.0	0.67	1.544e-62	822	268.093842	1.1583802398941281e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	822	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0032	14643	14858	+	55989_P1	-38.19402	1950	73.0	0.529	1.028e-19	1950	89.273743	4.139553847125792e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	1950	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0033	14927	16627	+	55989_P1	-8259923000.0	239	307.0	0.356	7.531999999999999e-93	239	770.733582	5.569065852217195e-231	No_custom_HMM	No_custom_HMM	No_custom_HMM	239	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA primase/helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0034	16708	16836	+	55989_P1	-6.106679	13039	86.0	0.966	1.502e-24	13039	105.665482	1.8950424056721628e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	13039	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0035	16900	17301	+	55989_P1	-167.0822	59	93.0	0.414	3.395e-25	1872	103.346436	2.4721563726585995e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	59	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0036	17292	19307	+	55989_P1	-3347042000000.0	15971	295.0	0.466	1.469e-90	17	496.70108	3.771259719924352e-148	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0037	19387	19782	+	55989_P1	-317.0944	6254	209.0	0.772	9.596e-66	6254	159.019745	2.0755974950749282e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	6254	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0038	19885	20058	+	55989_P1	-5.908851	15971	69.0	0.653	4.307e-15	15971	60.402237	3.304583376066316e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0039	20058	20342	+	55989_P1	-376.1005	17900	116.0	0.621	6.1509999999999994e-33	1452	95.174255	6.266016422685392e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	17900	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0040	20339	20548	+	55989_P1	-8.585944	17900	146.0	0.985	2.502e-43	17900	157.971359	4.488875520356475e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	17900	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0041	20545	20781	+	55989_P1	-151.384	6163	85.0	0.618	6.279e-24	6163	75.786461	5.4282757151295615e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	6163	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0042	20768	21637	+	55989_P1	-629224.4	107	139.0	0.315	6.314e-39	107	266.132416	1.631836023517914e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	107	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0043	21619	21711	+	55989_P1	-1.3874	28149	68.0	1.0	8.032e-19	28149	93.723785	9.803371940588539e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	28149	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0044	21848	22120	+	55989_P1	-252.5953	1447	85.0	0.564	1.602e-23	1447	106.065186	1.350958283377131e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1447	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0045	22135	22359	+	55989_P1	-32.17977	1391	84.0	0.57	1.708e-23	1391	86.360245	3.658774475668991e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1391	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0046	22364	22768	+	55989_P1	-199.0386	2746	135.0	0.534	6.3979999999999996e-40	2746	165.028	1.8413220429251696e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	2746	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	host range and adsorption protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0047	22761	23009	+	55989_P1	-6.030498	1320	88.0	0.55	1.047e-24	1320	85.331726	9.823516341635521e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1320	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	host range and adsorption protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0048	23021	24589	+	55989_P1	-426275500.0	449	491.0	0.512	3.8670000000000005e-156	449	696.272949	4.3786455369866833e-209	No_custom_HMM	No_custom_HMM	No_custom_HMM	449	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0049	24705	25592	+	55989_P1	-108346.2	1052	277.0	0.503	1.878e-86	1052	325.541473	8.070577452523036e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	1052	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head assembly	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0050	25719	26768	+	55989_P1	-310664.8	267	324.0	0.509	9.677e-102	267	346.217438	5.62521604924957e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	267	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0051	26825	27031	+	55989_P1	-0.9627334	7473	109.0	0.81	1.578e-32	7473	113.442421	6.966033140708376e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	7473	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0052	27091	27657	+	55989_P1	-6537.252	446	184.0	0.527	7.428e-56	446	229.062836	9.138381592431546e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	446	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TSNHLZIC_CDS_0053	27657	27884	+	55989_P1	-120.5616	986	89.0	0.531	7.377e-25	986	122.242744	5.801805217160467e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	986	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA-binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
