gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
CBHKMJDR_CDS_0001	30	293	+	LI10_P2	-452.8509	1351	96.0	0.594	1.765e-27	1351	116.708946	8.849589244855872e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0002	395	844	+	LI10_P2	-953.1281	1327	119.0	0.383	1.2859999999999999e-33	1327	205.246887	9.632313675630642e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0003	874	2604	+	LI10_P2	-18449470000.0	15524	219.0	0.589	3.0519999999999995e-67	38	437.496643	2.4408890605985264e-130	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0004	2816	2926	+	LI10_P2	-0.121594	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0005	2901	3059	+	LI10_P2	-7.37007	2193	63.0	0.594	1.458e-16	2193	88.190308	5.975169538611763e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	2193	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0006	3080	3223	+	LI10_P2	-1.656769	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0007	3275	3415	+	LI10_P2	-0.1318126	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0008	3724	3864	+	LI10_P2	-0.1651614	30192	85.0	0.864	5.932e-24	30192	91.925446	3.6343639185960434e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	30192	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0009	4078	4332	+	LI10_P2	-18.50848	10124	143.0	0.812	8.522e-44	10124	137.858734	1.9817610111274803e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	10124	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CBHKMJDR_CDS_0010	4416	4922	+	LI10_P2	-1691.413	2568	121.0	0.43	8.407e-35	2568	181.165329	3.0273922521206574e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2568	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	ocr-like anti-restriction	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
