gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
TODWDUIH_CDS_0001	3	329	+	LI10_P3	-151.1123	891	68.0	0.405	4.726e-17	891	88.722946	5.454988276380706e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0002	331	774	+	LI10_P3	-257.7752	959	76.0	0.477	6.019000000000001e-20	59	104.995865	1.1599199432031935e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	959	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0003	761	2659	+	LI10_P3	-695327000000.0	17672	705.0	0.871	2.029e-232	17672	791.722961	2.1837237291159814e-238	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0004	2812	3093	+	LI10_P3	-194.8653	2725	102.0	0.566	2.736e-29	2725	127.865166	8.5194693221637e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0005	3111	3398	+	LI10_P3	-110.1819	2725	120.0	0.659	9.371000000000001e-36	2725	154.376587	6.784463564275973e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0006	3401	3745	+	LI10_P3	-223.5372	894	107.0	0.437	1.3689999999999998e-29	894	155.398209	4.152249699969846e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0007	3739	3876	+	LI10_P3	-4.018821	1312	58.0	0.65	4.309e-15	1312	64.763687	1.2556172063836366e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0008	3854	4003	+	LI10_P3	-8.845273	4712	65.0	0.664	2.121e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0009	4093	4290	+	LI10_P3	-9.901958	8971	110.0	0.807	8.842e-33	8971	131.907211	1.3183969444117448e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0010	4422	6320	+	LI10_P3	-1264782000.0	14895	1166.0	0.886	0.0	14895	1353.149536	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	14895	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0011	6406	8118	+	LI10_P3	-20321790000.0	2234	84.0	0.209	1.769e-19	2234	196.850632	1.4326937878784494e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	2234	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0012	8130	8273	+	LI10_P3	-6.836209	2423	69.0	0.704	7.09e-19	2423	81.951134	4.700063745670021e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	2423	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TODWDUIH_CDS_0013	8285	8659	+	LI10_P3	-1791.632	59	112.0	0.544	1.088e-31	59	137.607468	1.4641869789743553e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	59	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
