gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
WXILJDIJ_CDS_0001	30	665	+	536_P12	-3459.945	No_PHROG	No_PHROG	No_PHROG	No_PHROG	51	43.141541	8.107300723131067e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	51	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0002	970	782	-	536_P12	-105.8649	7421	47.0	0.414	1.479e-10	7421	44.46817	2.0209914420894656e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	7421	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0003	1215	1018	-	536_P12	-33.86027	38795	106.0	0.789	3.454e-31	38795	122.615219	9.581601847233602e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	38795	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0004	1660	1277	-	536_P12	-320.1565	25300	91.0	0.957	2.686e-25	25300	88.971443	3.6960559392812815e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	25300	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0005	1793	1641	-	536_P12	-42.46843	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0006	1979	1842	-	536_P12	-16.5152	31372	76.0	0.799	6.209e-21	31372	82.88353	2.303945888466743e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	31372	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0007	2586	2002	-	536_P12	-12766.08	21347	190.0	0.516	3.8140000000000005e-58	21347	252.80899	5.068901185003285e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	21347	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0008	2678	2583	-	536_P12	-0.06821674	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0009	2697	2837	+	536_P12	-0.632525	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WXILJDIJ_CDS_0010	2830	2925	+	536_P12	-5.652813	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
