gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
FYOJBDFN_CDS_0001	30	329	+	409_P6	-30.09456	891	68.0	0.408	2.506e-17	891	90.269432	1.8021558496180258e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0002	331	774	+	409_P6	-304.684	959	76.0	0.475	8.228e-20	59	104.782288	1.3466559113078537e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	959	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0003	761	2659	+	409_P6	-280127400000.0	17672	707.0	0.873	5.739e-233	17672	793.163574	7.97338933162997e-239	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0004	2814	3092	+	409_P6	-182.3816	2725	103.0	0.577	1.055e-29	2725	139.189484	2.9578732753745525e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0005	3105	3392	+	409_P6	-105.4516	2725	114.0	0.625	1.0799999999999999e-33	2725	159.351028	2.0506324533658066e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0006	3414	3758	+	409_P6	-73.77665	894	104.0	0.429	1.221e-28	894	153.988922	1.1126541853812319e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0007	3813	4016	+	409_P6	-26.96745	4712	64.0	0.661	2.909e-17	4712	94.032013	9.751262216283712e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0008	4106	4303	+	409_P6	-6.872704	8971	111.0	0.815	3.406e-33	8971	132.888412	6.51205718393603e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0009	4435	6342	+	409_P6	-2137307000.0	14895	1142.0	0.867	0.0	14895	1328.511353	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	14895	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FYOJBDFN_CDS_0010	6428	8224	+	409_P6	-45153130000.0	18162	430.0	0.425	6.915e-132	18162	569.983398	1.610091278368056e-170	No_custom_HMM	No_custom_HMM	No_custom_HMM	18162	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
