gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
XGRYEAPQ_CDS_0001	30	1280	+	409_P8	-12192310.0	38319	278.0	0.575	1.635e-87	38319	318.613129	6.545359231019177e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0002	1293	2765	+	409_P8	-243355700.0	145	354.0	0.435	6.932e-110	145	499.257904	2.371268319405639e-149	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0003	3080	2796	-	409_P8	-378.841	1273	50.0	0.297	6.723e-11	1273	58.990738	1.0064411854480584e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	1273	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0004	3181	4224	+	409_P8	-908985.1	241	324.0	0.482	2.752e-101	241	521.771667	8.493780089143867e-156	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0005	4224	4685	+	409_P8	-534.232	3945	262.0	0.83	6.303e-84	3945	289.447571	1.0556235927001682e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	3945	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0006	4823	4933	+	409_P8	-4.623016	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0007	5028	5414	+	409_P8	-216.3353	2536	117.0	0.53	3.611e-34	2536	187.124252	2.3406987616671396e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	2536	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0008	5380	5523	+	409_P8	-9.629263	5672	85.0	0.844	4.245e-24	5672	106.929787	6.417508523273341e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0009	5569	5658	+	409_P8	-0.1807834	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0010	7401	5746	-	409_P8	-121731.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0011	7419	7718	+	409_P8	-11.50502	4366	52.0	0.361	5.933e-12	4366	141.189072	2.1210957415879046e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	4366	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head fiber protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0012	7731	8081	+	409_P8	-31.40669	4069	189.0	0.786	3.729e-59	4069	198.124039	6.303938714173225e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	4069	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0013	8118	8297	+	409_P8	-9.525351	4451	96.0	0.773	6.461e-28	4451	117.243912	5.061837791429017e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4451	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0014	8301	8813	+	409_P8	-144.3385	477	103.0	0.362	1.106e-28	477	193.811157	6.121786502538184e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	477	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0015	8816	9430	+	409_P8	-103.7813	3614	304.0	0.727	2.309e-97	3614	377.662445	2.456445163422348e-113	No_custom_HMM	No_custom_HMM	No_custom_HMM	3614	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0016	9430	9789	+	409_P8	-511.1084	17193	241.0	0.953	1.6420000000000001e-74	17193	263.738586	3.312839808598236e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	17193	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0017	9786	10181	+	409_P8	-75.59438	17193	195.0	0.728	1.082e-58	17193	217.319321	4.922880789937997e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	17193	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XGRYEAPQ_CDS_0018	10178	10594	+	409_P8	-900.649	179	84.0	0.36	2.1499999999999997e-22	179	121.390945	5.047958162815278e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	179	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
