gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
HWOPAGPY_CDS_0001	30	293	+	409_P1	-363.4955	1351	98.0	0.602	4.968e-28	1351	119.654541	1.066302176411483e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0002	294	383	+	409_P1	-0.6531448	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0003	395	832	+	409_P1	-2221.825	1327	111.0	0.369	6.757e-31	1327	182.181656	1.2071163168505747e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0004	912	1259	+	409_P1	-24.11992	99	86.0	0.418	1.166e-22	99	125.597893	7.484058343665405e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0005	1252	3018	+	409_P1	-36984480000.0	15524	220.0	0.591	1.628e-67	38	440.478241	3.0608172176060545e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0006	3322	3197	-	409_P1	-0.2368642	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0007	3483	3388	-	409_P1	-1.532141	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0008	3605	3480	-	409_P1	-1.280255	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0009	3703	3611	-	409_P1	-0.1099462	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0010	3909	3808	-	409_P1	-3.726256	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0011	4131	4274	+	409_P1	-0.1093218	30192	86.0	0.855	3.144e-24	30192	91.136086	6.409686148352361e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	30192	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0012	4487	5011	+	409_P1	-1415.073	11084	299.0	0.827	3.961e-96	11084	309.339905	1.675203100182454e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	11084	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0013	5005	5154	+	409_P1	-10.43884	5058	62.0	0.53	3.371e-16	5058	89.041962	2.9800845417178577e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	5058	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0014	5221	5388	+	409_P1	-10.66084	7319	76.0	0.679	5.149e-21	7319	85.266479	4.4134900502105735e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	7319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0015	5392	5589	+	409_P1	-23.14136	2385	88.0	0.662	3.3150000000000003e-25	2385	109.267418	1.6583296234667294e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	2385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0016	5589	5915	+	409_P1	-92.85767	7066	171.0	0.767	3.4879999999999998e-53	7066	153.498016	2.853220196698922e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	7066	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0017	6013	8694	+	409_P1	-3539021000000000.0	2166	674.0	0.57	3.271e-218	414	1057.252075	8.45208e-318	No_custom_HMM	No_custom_HMM	No_custom_HMM	2166	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	N4-like RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0018	8707	8922	+	409_P1	-86.61535	8082	120.0	0.807	3.1050000000000004e-36	8082	136.306137	5.311264438507699e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	8082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0019	9094	9255	+	409_P1	-16.95145	4383	57.0	0.634	2.782e-14	4383	60.330692	2.200048900820773e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	4383	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0020	9252	9344	+	409_P1	-0.2205476	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0021	9380	9631	+	409_P1	-33.13778	6254	63.0	0.551	3.542e-15	1872	70.572754	2.9381011665422717e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	6254	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0022	9636	9899	+	409_P1	-122.6715	2949	108.0	0.59	1.824e-31	2949	116.602188	9.968877092912951e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	2949	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	dGTPase inhibitor target for F exclusion	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0023	9884	10921	+	409_P1	-1023008.0	114	173.0	0.325	2.059e-49	114	278.190308	2.923020720494249e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0024	11085	11345	+	409_P1	-69.45916	1777	118.0	0.681	3.313e-35	1777	109.439468	1.6684352904114955e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0025	11338	11781	+	409_P1	-3573.998	4943	161.0	0.558	1.139e-48	4943	178.015015	4.018975437195078e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	4943	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0026	11768	11863	+	409_P1	-4.127039	1312	43.0	0.564	7.147e-10	1312	49.285172	8.591975286409957e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0027	11860	12018	+	409_P1	-24.97634	1307	60.0	0.632	9.486e-16	1307	84.753044	5.9082850452476416e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1307	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase inhibitor	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0028	12077	12775	+	409_P1	-19186.22	112	64.0	0.242	9.805e-15	112	148.593155	5.29335071343957e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0029	12775	13227	+	409_P1	-503.3458	945	218.0	0.716	9.027000000000001e-69	945	209.777557	2.7354117544906115e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	945	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0030	13227	13718	+	409_P1	-1077.929	16385	287.0	0.844	2.193e-92	16385	308.070923	3.08560580255285e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	16385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0031	13708	14166	+	409_P1	-410.9496	822	204.0	0.667	2.871e-62	822	267.058807	2.4017659618884347e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	822	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0032	14190	14393	+	409_P1	-25.91195	1950	64.0	0.476	1.115e-16	1950	71.393539	1.5773692502411118e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	1950	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0033	14550	16250	+	409_P1	-9752372000.0	239	310.0	0.357	1.166e-93	239	770.421448	6.920802643145081e-231	No_custom_HMM	No_custom_HMM	No_custom_HMM	239	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA primase/helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0034	16298	16426	+	409_P1	-4.380887	13039	88.0	0.987	3.043e-25	13039	106.693558	9.047378328204068e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	13039	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0035	16490	18508	+	409_P1	-2294487000000.0	15971	295.0	0.466	1.457e-90	17	495.260986	1.0257857731942096e-147	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWOPAGPY_CDS_0036	18474	18578	+	409_P1	-4.880942	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
