gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
BUBRATXC_CDS_0001	3	581	+	LM40_P1	-33.72046	3064	244.0	0.665	7.722e-77	3064	238.356491	6.7176691581820595e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	3064	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0002	581	1966	+	LM40_P1	-38967380.0	38319	143.0	0.347	8.76e-41	10250	167.839432	5.8798934486737076e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0003	1979	3499	+	LM40_P1	-108657000.0	145	308.0	0.38	2.765e-94	145	451.996735	5.0543773426063646e-135	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0004	3477	4586	+	LM40_P1	-86926.54	241	241.0	0.386	1.776e-72	241	377.002655	5.430046399452231e-112	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0005	4622	4717	+	LM40_P1	-0.09559617	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0006	4790	5020	+	LM40_P1	-18.49876	5672	81.0	0.747	5.723e-23	5672	79.811218	1.8969588280964367e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0007	5795	5034	-	LM40_P1	-44050.11	1965	96.0	0.266	1.445e-25	1965	172.545868	3.1789732152212234e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	1965	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0008	5849	6649	+	LM40_P1	-11198.97	206	141.0	0.364	2.667e-40	206	164.456741	7.994318319319583e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	206	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0009	6747	7868	+	LM40_P1	-18308.94	247	307.0	0.455	2.334e-95	247	181.383667	5.508212540257819e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	247	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0010	7926	8426	+	LM40_P1	-275.5034	477	66.0	0.271	5.313e-16	477	118.424515	6.977479347442084e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	477	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0011	8429	8548	+	LM40_P1	-2.461311	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0012	8535	8888	+	LM40_P1	-245.172	161	55.0	0.285	2.516e-12	161	87.281914	1.9038800987579726e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	161	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0013	8980	9480	+	LM40_P1	-262.9936	169	100.0	0.589	1.016e-27	169	138.810776	6.426254797610966e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	169	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0014	9482	9904	+	LM40_P1	-180.5156	179	63.0	0.295	5.245e-15	179	88.219818	8.046656815715542e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	179	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0015	9966	10691	+	LM40_P1	-14689.15	584	268.0	0.574	4.472e-84	584	251.206009	1.7494340058473788e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	584	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0016	10705	11121	+	LM40_P1	-460.8364	569	76.0	0.391	1.945e-19	569	140.783005	1.3981479887101473e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	569	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0017	11143	11388	+	LM40_P1	-8.206316	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0018	11398	11739	+	LM40_P1	-0.8714699	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0019	11840	14482	+	LM40_P1	-2438572000000.0	24	333.0	0.285	1.0969999999999999e-97	24	589.456238	3.4121965947216344e-176	No_custom_HMM	No_custom_HMM	No_custom_HMM	24	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0020	14519	15118	+	LM40_P1	-1463.49	9922	364.0	0.88	1.9679999999999998e-118	9922	414.421814	1.0377068607599108e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	9922	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0021	15115	15903	+	LM40_P1	-2382.53	18	139.0	0.388	3.361e-40	18	262.930542	1.8225975853652404e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	18	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0022	15906	16646	+	LM40_P1	-10538.37	30	164.0	0.519	1.1270000000000001e-49	30	347.923676	3.354447783161335e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	30	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BUBRATXC_CDS_0023	16637	17254	+	LM40_P1	-147.1123	32	138.0	0.55	1.148e-40	32	217.526688	2.67685653035937e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	32	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
