gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
ISXZADPI_CDS_0001	30	329	+	LI10_P4	-25.21316	891	68.0	0.408	2.5e-17	891	90.269432	1.8021558496180258e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0002	331	774	+	LI10_P4	-235.3207	959	76.0	0.475	8.209000000000001e-20	59	104.782288	1.3466559113078537e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	959	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0003	761	2659	+	LI10_P4	-725855300000.0	17672	705.0	0.871	2.018e-232	17672	791.722961	2.1837237291159814e-238	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0004	2755	2847	+	LI10_P4	-0.2560199	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0005	2817	3095	+	LI10_P4	-1147.55	2725	90.0	0.547	2.6670000000000003e-25	2725	129.048279	3.7066942201024816e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0006	3114	3401	+	LI10_P4	-187.8842	2725	112.0	0.616	5.252e-33	2725	153.396591	1.351735008378773e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0007	3407	3751	+	LI10_P4	-100.7214	894	106.0	0.435	2.546e-29	894	155.112152	5.071942736130715e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0008	3745	3882	+	LI10_P4	-3.915682	1312	58.0	0.65	4.287e-15	1312	64.763687	1.2556172063836366e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0009	3860	4009	+	LI10_P4	-7.677339	4712	65.0	0.664	2.11e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ISXZADPI_CDS_0010	4099	4296	+	LI10_P4	-8.687359	8971	110.0	0.807	8.796e-33	8971	131.907211	1.3183969444117448e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
