gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
WUNRMXOF_CDS_0001	30	524	+	LF73_P3	-9407.368	735	235.0	0.71	1.702e-73	735	259.679047	1.9160716233751883e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	735	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0002	508	2340	+	LF73_P3	-2.716467e+17	5989	297.0	0.631	1.52e-93	5989	452.177551	2.3480145552856023e-135	No_custom_HMM	No_custom_HMM	No_custom_HMM	5989	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0003	2372	4351	+	LF73_P3	-1898221000000000.0	38392	393.0	0.633	2.6119999999999997e-125	23	476.511932	1.8945293191091416e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	38392	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0004	4358	4996	+	LF73_P3	-21166.71	5104	93.0	0.305	2.358e-23	5104	275.621429	6.031386032848857e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	5104	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0005	5104	5595	+	LF73_P3	-55260.34	45	119.0	0.471	1.989e-31	45	213.808304	7.455997533373003e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	45	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail tube	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0006	5679	7253	+	LF73_P3	-642594300000000.0	213	507.0	0.539	5.76e-160	213	779.04425	4.0819952011070815e-234	No_custom_HMM	No_custom_HMM	No_custom_HMM	213	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0007	7253	7492	+	LF73_P3	-98.50746	1064	81.0	0.596	3.6469999999999995e-22	1064	105.771996	2.03596798672005e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1064	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	prohead	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0008	7492	7917	+	LF73_P3	-968.5027	1049	217.0	0.75	8.64e-68	1049	239.224075	2.2310893920954137e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	1049	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0009	7917	8555	+	LF73_P3	-101636.9	207	226.0	0.6	1.3560000000000002e-69	207	257.055603	8.085146028942758e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	207	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0010	8586	9395	+	LF73_P3	-766023.6	237	222.0	0.557	4.026e-66	237	314.034851	3.7167386148068637e-93	No_custom_HMM	No_custom_HMM	No_custom_HMM	237	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0011	9414	10988	+	LF73_P3	-35557700000.0	138	480.0	0.5	8.202e-153	138	589.480103	9.377697499240011e-177	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0012	11072	12355	+	LF73_P3	-307758900000.0	138	287.0	0.399	2.122e-86	138	454.760712	7.047684987230618e-136	No_custom_HMM	No_custom_HMM	No_custom_HMM	138	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0013	13389	12385	-	LF73_P3	-35103720000.0	548	262.0	0.438	2.3229999999999998e-80	548	467.457794	5.153788074705694e-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	548	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0014	13677	13399	-	LF73_P3	-5042.63	2416	98.0	0.594	1.882e-27	2416	139.1745	8.236048397128245e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2416	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0015	13879	13664	-	LF73_P3	-76.15126	1566	78.0	0.564	2.574e-20	1566	113.229958	8.347611713823741e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1566	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0016	15111	13975	-	LF73_P3	-1897726.0	1149	291.0	0.54	1.0179999999999999e-90	1149	408.930817	8.39407561411097e-122	No_custom_HMM	No_custom_HMM	No_custom_HMM	1149	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0017	15798	15121	-	LF73_P3	-157217.4	1051	216.0	0.497	1.226e-65	1051	341.004761	9.528950075469005e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	1051	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein inhibitor of protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0018	15849	17360	+	LF73_P3	-31318240000000.0	9690	412.0	0.701	2.638e-132	9690	419.901184	9.734377523151107e-126	No_custom_HMM	No_custom_HMM	No_custom_HMM	9690	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0019	17386	17616	+	LF73_P3	-2317.075	1143	114.0	0.727	1.9799999999999998e-33	1143	131.885712	1.2175849432907977e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1143	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0020	17839	17672	-	LF73_P3	-95.48713	1043	90.0	0.764	2.95e-25	1043	108.1157	3.921139460331189e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1043	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0021	18092	17868	-	LF73_P3	-217.6263	1541	144.0	0.917	6.28e-44	1541	156.953659	1.937889539907658e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	1541	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0022	18505	18092	-	LF73_P3	-21245.68	231	91.0	0.468	1.511e-24	231	173.001465	8.294222142364456e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	231	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	UvsY-like recombination mediator	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0023	18970	18572	-	LF73_P3	-958.8212	261	143.0	0.577	4.743e-42	261	219.371674	1.8880461579916652e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	261	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0024	19596	18970	-	LF73_P3	-333227.7	150	170.0	0.455	1.728e-50	150	239.303192	1.0760209868527178e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	150	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0025	19647	20396	+	LF73_P3	-483556100.0	150	124.0	0.368	1.116e-34	150	292.246033	7.861139939416897e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	150	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0026	20402	21571	+	LF73_P3	-1395909000.0	1135	617.0	0.783	8.64e-202	1135	684.348145	8.436631618834283e-206	No_custom_HMM	No_custom_HMM	No_custom_HMM	1135	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0027	21516	22049	+	LF73_P3	-194395.7	1140	233.0	0.747	4.7329999999999996e-73	1140	278.513306	3.6074266690713215e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	1140	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub distal subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0028	22046	23818	+	LF73_P3	-9.36673e+16	1283	436.0	0.423	9.197999999999999e-136	1283	837.211914	1.7122003511293692e-251	No_custom_HMM	No_custom_HMM	No_custom_HMM	1283	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub subunit and tail length	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0029	23827	24921	+	LF73_P3	-65434.32	230	146.0	0.287	5.211e-40	230	337.5737	4.429636928051717e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	230	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate tail tube cap	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0030	24921	25886	+	LF73_P3	-82270.99	45	197.0	0.412	9.832e-58	45	249.112595	1.373868663148081e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	45	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail tube	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0031	26205	25915	-	LF73_P3	-4341.825	1739	140.0	0.713	4.3750000000000006e-42	1739	151.711349	1.321813057492214e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	1739	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0032	28323	26266	-	LF73_P3	-1.428958e+18	802	468.0	0.398	1.323e-145	802	850.765625	1.8082876550603206e-255	No_custom_HMM	No_custom_HMM	No_custom_HMM	802	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	Alt-like RNA polymerase ADP-ribosyltransferase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0033	30420	28327	-	LF73_P3	-1.306149e+21	802	495.0	0.409	5.998e-155	802	903.596985	1.863459250565795e-271	No_custom_HMM	No_custom_HMM	No_custom_HMM	802	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	Alt-like RNA polymerase ADP-ribosyltransferase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0034	30661	30473	-	LF73_P3	-264.7434	1976	80.0	0.644	6.042e-22	1976	118.726341	1.9312948651684825e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1976	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0035	32118	30658	-	LF73_P3	-536886700000000.0	114	182.0	0.315	1.031e-51	114	569.266479	2.2705138894935622e-170	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0036	32384	32115	-	LF73_P3	-520.5232	2054	141.0	0.767	1.2080000000000001e-42	2054	159.805939	3.452580654007544e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	2054	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0037	33223	32384	-	LF73_P3	-17774090.0	420	127.0	0.385	3.3700000000000005e-36	420	311.945343	7.192663678246841e-93	No_custom_HMM	No_custom_HMM	No_custom_HMM	420	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0038	33678	33220	-	LF73_P3	-1216.136	652	103.0	0.39	3.705e-28	652	176.704361	1.2089175558773383e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	652	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0039	33886	33671	-	LF73_P3	-82.85526	2042	104.0	0.683	1.032e-29	2042	119.803795	1.0720308927467795e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	2042	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0040	34178	33891	-	LF73_P3	-145.8676	2153	160.0	0.806	7.709e-49	2153	171.336121	9.453603993850618e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	2153	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0041	34585	34220	-	LF73_P3	-598.9114	1582	185.0	0.744	4.363e-57	1582	219.982819	1.0042318883806264e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	1582	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0042	34986	34654	-	LF73_P3	-2294.843	1507	141.0	0.641	3.284e-42	1507	171.777008	8.822247458109963e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	1507	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0043	35095	34988	-	LF73_P3	-0.1644626	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0044	35315	35097	-	LF73_P3	-75.46888	1427	79.0	0.647	1.5410000000000001e-21	1427	127.104889	4.552412836837701e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	1427	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0045	35641	35393	-	LF73_P3	-115.9674	1457	138.0	0.807	1.0789999999999999e-41	1457	149.983459	4.73519642425106e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	1457	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	lysis inhibition accessory protein	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0046	36125	35790	-	LF73_P3	-1437.252	931	142.0	0.669	1.516e-42	931	169.351151	3.6775016576902865e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	931	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0047	36490	36182	-	LF73_P3	-438.572	1086	134.0	0.65	1.262e-39	1086	161.368393	1.7591243492483636e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	1086	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0048	36727	36491	-	LF73_P3	-10.27511	2010	86.0	0.565	8.067e-24	2010	140.454895	2.7536710091275186e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2010	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0049	37308	36727	-	LF73_P3	-6397.592	174	154.0	0.499	5.154e-45	174	264.942932	3.339644444568835e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	174	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	dCMP deaminase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0050	37643	37305	-	LF73_P3	-585.1833	2063	131.0	0.58	1.539e-38	2063	169.531189	4.101386671433516e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	2063	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0051	37876	37640	-	LF73_P3	-437.5229	1504	111.0	0.704	1.912e-32	1504	136.645309	3.998629432567916e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	1504	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0052	38400	37870	-	LF73_P3	-1425594.0	3710	226.0	0.644	3.976e-70	3710	186.198837	1.2572908666955261e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	3710	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0053	38738	38463	-	LF73_P3	-41.49436	1695	99.0	0.541	7.9400000000000005e-28	1695	133.075745	6.723727106808595e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	1695	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WUNRMXOF_CDS_0054	38941	38741	-	LF73_P3	-349.896	2360	126.0	0.898	8.931999999999999e-38	2360	142.029343	8.115317791066795e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	2360	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
