gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
CITDAARS_CDS_0001	30	536	+	412_P5	-4086.262	606	92.0	0.421	2.1660000000000003e-25	606	195.715515	1.0963076037360695e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	606	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0002	554	2119	+	412_P5	-5693012000.0	38	319.0	0.381	1.328e-97	38	364.040985	4.003110511683103e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0003	2191	2565	+	412_P5	-3097.003	14592	124.0	0.532	1.787e-36	14592	114.230644	8.10435710783404e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	14592	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0004	2624	3874	+	412_P5	-267052200.0	12751	268.0	0.501	5.3e-82	146	414.967529	1.2835766214856569e-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	12751	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0005	3940	5028	+	412_P5	-32067800.0	530	254.0	0.398	3.356e-77	530	371.128235	1.3924957629577275e-110	No_custom_HMM	No_custom_HMM	No_custom_HMM	530	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0006	5041	5562	+	412_P5	-126.7227	1989	196.0	0.601	8.679e-61	1989	179.727127	6.662917232718867e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	1989	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0007	5674	6618	+	412_P5	-132596.2	264	177.0	0.337	1.686e-51	264	292.498657	6.339701539799717e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	264	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0008	6710	6955	+	412_P5	-209.4651	2716	81.0	0.551	7.3019999999999995e-22	2716	111.113297	4.0112909596009634e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	2716	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0009	6997	7398	+	412_P5	-161.435	302	68.0	0.375	5.821e-17	302	116.866699	1.1270988840435486e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	302	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0010	7582	8196	+	412_P5	-1396.006	169	108.0	0.429	1.7910000000000002e-30	169	164.219894	1.151169466019627e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	169	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0011	8093	8587	+	412_P5	-623.691	179	84.0	0.416	3.0189999999999997e-22	179	110.593254	1.0572554589275437e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	179	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0012	8603	9259	+	412_P5	-1079.191	584	222.0	0.517	3.0229999999999997e-68	584	290.160217	2.1231842491403818e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	584	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0013	9370	9618	+	412_P5	-104.2531	22925	155.0	0.893	4.763e-48	22925	181.55513	4.850880598764873e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	22925	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0014	9657	9971	+	412_P5	-744.9671	17368	108.0	0.539	1.9759999999999998e-29	569	132.105728	6.217245525360972e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	17368	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0015	10034	10291	+	412_P5	-211.2143	17368	107.0	0.663	5.029e-29	17368	110.398972	1.9101751324389196e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	17368	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0016	10327	13308	+	412_P5	-2.410921e+18	24	405.0	0.324	7.972000000000001e-122	24	785.996704	1.5390823339008637e-235	No_custom_HMM	No_custom_HMM	No_custom_HMM	24	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0017	13339	13689	+	412_P5	-29.05717	14	95.0	0.451	1.106e-26	14	86.768349	3.144555048048965e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	14	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0018	13728	14483	+	412_P5	-3733.988	18	167.0	0.392	6.817e-50	18	336.409393	1.012325336914879e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	18	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0019	14493	15251	+	412_P5	-170278.1	30	156.0	0.494	5.970999999999999e-47	30	364.206909	3.910012351093451e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	30	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0020	15232	15804	+	412_P5	-717.9709	32	116.0	0.487	3.76e-33	32	221.189255	2.0228266850424406e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	32	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0021	15885	19271	+	412_P5	-2.361892e+19	2589	819.0	0.515	5.666e-241	31	1226.626831	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	2589	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0022	20265	19303	-	412_P5	-2121.601	1265	364.0	0.587	4.1100000000000003e-116	1265	431.578857	3.877752967368941e-129	No_custom_HMM	No_custom_HMM	No_custom_HMM	1265	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0023	20510	20265	-	412_P5	-7.656014	4281	123.0	0.733	6.6929999999999994e-37	4281	124.173599	2.7910432327319348e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	4281	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0024	20621	20758	+	412_P5	-5.224459	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0025	20852	21250	+	412_P5	-100.3299	35664	259.0	0.93	2.271e-83	35664	286.11319	8.886962894803369e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	35664	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0026	21254	21451	+	412_P5	-12.23145	1222	83.0	0.631	1.527e-23	1222	90.092255	1.25995201929145e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	1222	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
CITDAARS_CDS_0027	21448	22413	+	412_P5	-28068390.0	412	150.0	0.316	6.158e-43	412	332.80899	8.180835487727414e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	412	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	exonuclease VIII	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
