gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
LORMXJZE_CDS_0001	3	581	+	LM40_P2	-37.48839	3064	244.0	0.665	7.769e-77	3064	238.356491	6.7176691581820595e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	3064	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0002	581	1966	+	LM40_P2	-41029520.0	38319	143.0	0.347	8.814e-41	10250	167.839432	5.8798934486737076e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0003	1979	3499	+	LM40_P2	-122353600.0	145	308.0	0.38	2.782e-94	145	451.996735	5.0543773426063646e-135	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0004	3477	4586	+	LM40_P2	-107039.0	241	240.0	0.385	3.333e-72	241	375.407898	1.649535261722415e-111	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0005	4622	4717	+	LM40_P2	-0.09435411	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0006	4790	5020	+	LM40_P2	-18.99442	5672	81.0	0.747	5.758e-23	5672	79.811218	1.8969588280964367e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0007	5795	5034	-	LM40_P2	-49144.34	1965	95.0	0.265	1.9860000000000001e-25	1965	172.18399	4.102686695315137e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	1965	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0008	5849	6649	+	LM40_P2	-12680.98	206	140.0	0.363	5.0099999999999996e-40	206	164.156174	9.873543442703192e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	206	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0009	6747	7868	+	LM40_P2	-20178.28	247	307.0	0.455	2.348e-95	247	181.383667	5.508212540257819e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	247	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0010	7926	8426	+	LM40_P2	-264.2599	477	64.0	0.265	3.46e-15	477	116.525658	2.657414918640036e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	477	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0011	8429	8548	+	LM40_P2	-2.578031	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0012	8535	8888	+	LM40_P2	-373.7181	161	55.0	0.287	1.353e-12	161	87.853485	1.266280056779403e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	161	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0013	8980	9480	+	LM40_P2	-276.0937	169	100.0	0.589	1.022e-27	169	138.810776	6.426254797610966e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	169	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0014	9482	9904	+	LM40_P2	-180.0317	179	63.0	0.295	5.277e-15	179	88.219818	8.046656815715542e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	179	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0015	9966	10691	+	LM40_P2	-10150.83	584	265.0	0.568	5.579e-83	584	248.813873	9.432800418495293e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	584	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0016	10705	11121	+	LM40_P2	-462.0188	569	76.0	0.391	1.957e-19	569	140.783005	1.3981479887101473e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	569	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0017	11143	11388	+	LM40_P2	-7.41888	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0018	11398	11610	+	LM40_P2	-0.3207801	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0019	11603	11776	+	LM40_P2	-0.320944	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0020	11839	14481	+	LM40_P2	-3009387000000.0	24	334.0	0.285	3.311e-98	24	591.24115	9.864529987852012e-177	No_custom_HMM	No_custom_HMM	No_custom_HMM	24	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0021	14518	15117	+	LM40_P2	-1549.428	9922	363.0	0.877	6.992e-118	9922	412.74472	3.3871362431492205e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	9922	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0022	15114	15902	+	LM40_P2	-2522.827	18	139.0	0.388	3.382e-40	18	262.930542	1.8225975853652404e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	18	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0023	15905	16645	+	LM40_P2	-10721.09	30	164.0	0.519	1.1340000000000001e-49	30	347.923676	3.354447783161335e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	30	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0024	16636	17253	+	LM40_P2	-124.0742	32	138.0	0.55	1.155e-40	32	217.526688	2.67685653035937e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	32	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0025	17250	20696	+	LM40_P2	-8.836288e+16	2589	760.0	0.483	8.892e-223	31	1102.02832	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	2589	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0026	21689	20724	-	LM40_P2	-8049.026	1265	337.0	0.549	1.543e-106	1265	397.020081	1.2652167021644954e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	1265	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0027	21916	21692	-	LM40_P2	-15.51626	4281	75.0	0.52	2.3660000000000002e-20	4281	100.897934	5.113508283850859e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	4281	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0028	21998	24031	+	LM40_P2	-71261090.0	1419	458.0	0.468	2.008e-140	1419	570.372375	1.2220236391912748e-170	No_custom_HMM	No_custom_HMM	No_custom_HMM	1419	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0029	24028	24285	+	LM40_P2	-29.58218	1361	91.0	0.51	1.1700000000000001e-25	1361	91.558502	5.489634045274058e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	1361	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0030	24297	25178	+	LM40_P2	-3740.681	1591	242.0	0.493	5.125e-72	1591	290.639496	6.109200914728397e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	1591	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0031	25781	25206	-	LM40_P2	-1543.631	10558	278.0	0.728	9.909e-89	10558	325.789703	1.45705786285938e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	10558	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0032	26296	25826	-	LM40_P2	-677.8175	9871	243.0	0.66	2.186e-76	9871	271.02771	1.1492263847816207e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	9871	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0033	26596	26375	-	LM40_P2	-36.8947	10685	127.0	0.819	1.41e-38	10685	139.802902	5.700656589674685e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	10685	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0034	27062	26553	-	LM40_P2	-176.5451	111	138.0	0.463	2.592e-40	111	185.593048	4.0148063275212154e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	111	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0035	27513	27049	-	LM40_P2	-201.5496	10530	210.0	0.676	1.151e-65	10530	239.327484	3.2945820154747656e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	10530	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0036	27755	27513	-	LM40_P2	-72.09922	18961	144.0	0.865	2.314e-44	18961	153.910294	1.9866249123342402e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	18961	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0037	28163	27840	-	LM40_P2	-41.19317	No_PHROG	No_PHROG	No_PHROG	No_PHROG	99	52.703316	1.0455384276529793e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0038	28819	28160	-	LM40_P2	-1749.836	757	164.0	0.423	2.828e-48	757	245.278549	9.718189107741369e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	757	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0039	30333	28873	-	LM40_P2	-26951590.0	62	285.0	0.365	1.142e-86	62	517.23407	2.0443462402863454e-154	No_custom_HMM	No_custom_HMM	No_custom_HMM	62	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0040	30520	30305	-	LM40_P2	-19.36442	9291	120.0	0.807	3.828e-36	9291	136.305588	5.323002983840229e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	9291	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0041	30736	30563	-	LM40_P2	-1.955225	5558	74.0	0.65	3.327e-20	5558	59.74102	6.647163813588063e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	5558	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	Lar-like restriction alleviation protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0042	31054	30776	-	LM40_P2	-15.47625	93	73.0	0.481	9.056e-19	93	113.436508	2.2802549239688898e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	93	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0043	33342	31054	-	LM40_P2	-1942298000000.0	7766	274.0	0.659	6.556e-87	17	430.098877	4.728382364319092e-128	No_custom_HMM	No_custom_HMM	No_custom_HMM	7766	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0044	33509	33339	-	LM40_P2	-22.35183	10102	79.0	0.686	2.681e-22	10102	95.127899	3.5176311963970785e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	10102	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0045	34354	33566	-	LM40_P2	-3784.969	112	65.0	0.233	4.585e-15	112	190.68335	7.672093975293475e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0046	34669	34436	-	LM40_P2	-42.20043	11211	140.0	0.851	7.531e-43	11211	139.056976	9.108291275844821e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	11211	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0047	36092	34662	-	LM40_P2	-1301537.0	69	191.0	0.288	1.3690000000000001e-55	69	359.440247	7.151501387660667e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	69	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0048	36280	36092	-	LM40_P2	-14.33669	9934	83.0	0.672	1.7879999999999998e-23	9934	104.850761	3.5790309638063886e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	9934	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0049	36531	36280	-	LM40_P2	-5.034701	4965	110.0	0.668	1.725e-32	4965	117.862015	3.9033495831825385e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4965	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0050	37083	36580	-	LM40_P2	-143.8646	3127	180.0	0.546	6.951e-55	3127	173.457352	1.2136969518076055e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	3127	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0051	37313	37164	-	LM40_P2	-3.661966	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0052	37334	37663	+	LM40_P2	-212.6464	9366	173.0	0.768	8.834e-54	9366	196.626282	1.4131487718066005e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	9366	ab initio prediction:PHANOTATE:1.6.7	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0053	37676	39940	+	LM40_P2	-7896485000.0	3228	661.0	0.48	4.832e-211	3228	1057.131592	7.8758e-318	No_custom_HMM	No_custom_HMM	No_custom_HMM	3228	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	replicative helicase-primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0054	39944	40048	+	LM40_P2	-0.1572334	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LORMXJZE_CDS_0055	40055	40201	+	LM40_P2	-1.849078	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
