gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
OOPWPZMB_CDS_0001	3	1457	+	LF31_P1	-154519000000.0	3717	204.0	0.485	2.456e-61	3717	252.740494	8.544376122363445e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	3717	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0002	1700	1461	-	LF31_P1	-60.47833	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0003	2113	1697	-	LF31_P1	-4703.993	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0004	2276	4651	+	LF31_P1	-1.961412e+17	4660	1223.0	0.774	0.0	4660	1271.678101	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	4660	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0005	4653	5504	+	LF31_P1	-296375.9	324	131.0	0.311	2.7470000000000003e-36	324	228.973068	3.103278567484745e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	324	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0006	5512	6432	+	LF31_P1	-594.1775	9625	48.0	0.355	2.942e-09	9625	45.977921	2.9462879710316366e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	9625	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0007	6443	6580	+	LF31_P1	-24.77035	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0008	6621	6710	+	LF31_P1	-2.372403	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0009	7061	6963	-	LF31_P1	-2.21588	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OOPWPZMB_CDS_0010	6997	8415	+	LF31_P1	-3348808000.0	3778	402.0	0.471	8.158e-128	3778	577.385376	8.53407429809469e-173	No_custom_HMM	No_custom_HMM	No_custom_HMM	3778	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
