gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
BTJKVVTP_CDS_0001	3	1280	+	LF7074_P2	-20585100.0	38319	278.0	0.575	1.57e-87	38319	318.677124	6.257781813038484e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0002	1292	2785	+	LF7074_P2	-578493600.0	145	347.0	0.428	1.344e-107	145	491.098389	7.0597682920589e-147	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0003	2822	3898	+	LF7074_P2	-148069.8	241	324.0	0.478	2.642e-101	241	523.801697	2.0645898497025424e-156	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0004	3898	4359	+	LF7074_P2	-325.6541	3945	256.0	0.811	1.2969999999999998e-81	3945	284.633179	3.207616646235739e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	3945	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0005	4497	4607	+	LF7074_P2	-4.505397	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0006	4702	5088	+	LF7074_P2	-81.87076	2536	118.0	0.536	9.792000000000001e-35	2536	190.101318	2.810084793363024e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2536	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0007	5054	5197	+	LF7074_P2	-11.56469	5672	86.0	0.855	1.573e-24	5672	105.950447	1.2979878859861201e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0008	5277	5903	+	LF7074_P2	-5106.458	206	93.0	0.322	4.909e-24	206	144.795517	7.955428657956273e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	206	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0009	5910	6878	+	LF7074_P2	-36294.43	247	213.0	0.377	5.308e-63	247	218.12886	3.7038249744233054e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	247	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0010	6957	7103	+	LF7074_P2	-4.829357	16180	86.0	0.839	1.42e-24	16180	104.403427	4.198708037540367e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	16180	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0011	7107	7619	+	LF7074_P2	-59.89337	477	107.0	0.37	6.266e-30	477	195.729004	1.5860229194345647e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	477	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0012	7622	8236	+	LF7074_P2	-83.0929	3614	294.0	0.707	5.873999999999999e-94	3614	368.165314	1.9881351366270204e-110	No_custom_HMM	No_custom_HMM	No_custom_HMM	3614	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0013	8236	8595	+	LF7074_P2	-317.9722	17193	239.0	0.946	7.592e-74	17193	260.42511	3.4026738549572108e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	17193	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0014	8592	8987	+	LF7074_P2	-77.62359	17193	269.0	0.968	1.6890000000000002e-84	17193	300.451752	2.0487992631080476e-89	No_custom_HMM	No_custom_HMM	No_custom_HMM	17193	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0015	8984	9400	+	LF7074_P2	-772.7075	179	83.0	0.356	5.309999999999999e-22	179	119.10923	2.540427523901944e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	179	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0016	9403	10569	+	LF7074_P2	-18073.93	290	87.0	0.279	1.856e-21	290	272.416107	1.6147656014585447e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	290	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0017	11152	10598	-	LF7074_P2	-6819.698	139	116.0	0.353	4.454e-32	139	149.945282	2.2501689436201774e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	139	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	deoxynucleoside monophosphate kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BTJKVVTP_CDS_0018	11637	11152	-	LF7074_P2	-5582.72	415	147.0	0.525	1.455e-43	415	222.673096	9.001644620144214e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	415	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	polynucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
