gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
DFGLJCGW_CDS_0001	3	329	+	DIJ06_P1	-116.8223	891	68.0	0.408	2.498e-17	891	89.839088	2.452683776637073e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0002	331	774	+	DIJ06_P1	-201.6066	959	76.0	0.475	8.2e-20	59	104.782288	1.3466559113078537e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	959	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0003	761	2659	+	DIJ06_P1	-1020533000000.0	17672	705.0	0.871	2.016e-232	17672	791.720886	2.186895287087397e-238	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0004	2751	2855	+	DIJ06_P1	-3.526962	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0005	2825	3103	+	DIJ06_P1	-809.6615	2725	88.0	0.545	1.784e-24	2725	126.723122	1.9023580788876177e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0006	3122	3415	+	DIJ06_P1	-360.1628	2725	109.0	0.603	4.817e-32	2725	154.364212	6.843777473502578e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0007	3415	3759	+	DIJ06_P1	-132.6057	894	107.0	0.436	1.86e-29	894	154.606476	7.223965286575053e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0008	3753	3890	+	DIJ06_P1	-2.732801	1312	58.0	0.65	4.282e-15	1312	64.763687	1.2556172063836366e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0009	3868	4017	+	DIJ06_P1	-7.726505	4712	65.0	0.664	2.108e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DFGLJCGW_CDS_0010	4107	4304	+	DIJ06_P1	-10.3634	8971	110.0	0.807	8.785999999999999e-33	8971	131.907211	1.3183969444117448e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
