gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MRKNJSQZ_CDS_0001	3	2024	+	536_P9	-1.148842e+20	979	291.0	0.359	2.722e-88	979	737.549072	2.9134085982038304e-221	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0002	2122	3690	+	536_P9	-3883206000000.0	30239	186.0	0.368	9.358e-54	113	283.453461	9.199616952908622e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	30239	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0003	3787	4266	+	536_P9	-4462.194	1530	104.0	0.428	1.339e-28	1530	168.150589	6.753460449497726e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	1530	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0004	4269	5384	+	536_P9	-17266880000.0	2970	444.0	0.614	3.342e-142	2970	320.031525	5.227341599680682e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	2970	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0005	5403	5795	+	536_P9	-3202.492	2680	101.0	0.45	8.74e-28	2680	133.988678	6.748370460811135e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	2680	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0006	5817	6818	+	536_P9	-492684.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	29	187.532242	9.190884365017727e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0007	6886	7254	+	536_P9	-1257.371	15130	222.0	0.914	7.739e-70	15130	248.496277	2.0043471312285726e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	15130	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0008	7267	7815	+	536_P9	-195470.8	2663	148.0	0.465	3.181e-43	2663	190.683319	3.2815963248281976e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2663	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0009	7815	8303	+	536_P9	-26994.11	222	120.0	0.415	6.919e-34	222	119.209106	5.016161975670308e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0010	8348	8764	+	536_P9	-3737.454	4185	198.0	0.707	1.826e-61	4185	172.767136	7.715418420671449e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	4185	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0011	8712	9413	+	536_P9	-550377.6	4528	237.0	0.579	3.7249999999999995e-73	4528	262.918701	3.3757281200267887e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	4528	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0012	9434	10840	+	536_P9	-197616000000.0	205	237.0	0.322	2.448e-69	205	350.286591	3.190179918199534e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	205	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0013	10908	11378	+	536_P9	-1843.704	280	96.0	0.401	6.76e-26	280	126.301437	1.7234918861931343e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0014	11422	11904	+	536_P9	-58946.72	3840	199.0	0.63	2.658e-61	3840	183.142349	4.445032191078668e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	3840	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0015	11952	12179	+	536_P9	-6.111184	16039	126.0	0.896	1.068e-37	16039	155.137024	1.1000844739007916e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	16039	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0016	12331	14178	+	536_P9	-6997017000000000.0	16051	1069.0	0.841	0.0	16051	1230.805908	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	16051	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0017	14294	15004	+	536_P9	-23477150.0	817	89.0	0.39	3.348e-23	817	142.245941	2.713971818193212e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	817	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0018	15016	15435	+	536_P9	-1506.462	349	59.0	0.361	6.509e-14	349	92.278267	4.1558473390342006e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	349	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0019	15451	16461	+	536_P9	-24524210.0	196	170.0	0.326	2.311e-48	196	271.673615	2.3070855797770477e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	196	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0020	16464	17201	+	536_P9	-519291.4	11	71.0	0.228	7.087e-16	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	11	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate spike	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0021	17205	17840	+	536_P9	-405004.3	4233	280.0	0.672	1.9449999999999998e-88	4233	265.4328	5.065946067315324e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	4233	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0022	17833	18306	+	536_P9	-109.0149	9017	213.0	0.674	3.7069999999999995e-66	9017	234.520401	1.330418596999178e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	9017	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MRKNJSQZ_CDS_0023	18306	21182	+	536_P9	-1.756817e+20	2871	922.0	0.525	3.527e-295	2871	1593.628174	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	2871	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
