gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
TUZKBTDB_CDS_0001	3	329	+	416_P4	-163.3702	891	68.0	0.408	2.456e-17	891	89.759247	2.59701579226287e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0002	329	2227	+	416_P4	-1402026000000.0	17672	711.0	0.878	1.759e-234	17672	799.519775	9.355897707751539e-241	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0003	2380	2661	+	416_P4	-107.9323	2725	102.0	0.566	2.674e-29	2725	127.865166	8.5194693221637e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0004	2679	2966	+	416_P4	-59.61175	2725	120.0	0.659	9.157e-36	2725	154.376587	6.784463564275973e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0005	2969	3313	+	416_P4	-116.2547	894	106.0	0.434	3.421e-29	894	154.407837	8.30066835733908e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0006	3307	3444	+	416_P4	-3.0485	1312	58.0	0.65	4.211e-15	1312	64.763687	1.2556172063836366e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0007	3422	3571	+	416_P4	-6.81377	4712	65.0	0.664	2.073e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0008	3649	3858	+	416_P4	-5.798265	8971	113.0	0.796	6.839e-34	8971	131.151825	2.2692141308202311e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0009	3990	5888	+	416_P4	-401410500.0	14895	1161.0	0.882	0.0	14895	1347.216309	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	14895	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TUZKBTDB_CDS_0010	5974	7632	+	416_P4	-1526859000.0	20231	811.0	0.736	1.249e-264	20231	938.525269	5.0706615855870805e-282	No_custom_HMM	No_custom_HMM	No_custom_HMM	20231	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
