gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
YYLHPQHA_CDS_0001	3	329	+	423_P7	-185.1099	891	68.0	0.408	2.421e-17	891	89.759247	2.59701579226287e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0002	329	2227	+	423_P7	-1627694000000.0	17672	711.0	0.878	1.734e-234	17672	799.521362	9.345520065438878e-241	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0003	2323	2415	+	423_P7	-0.2510561	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0004	2385	2663	+	423_P7	-1177.242	2725	90.0	0.547	2.583e-25	2725	131.055923	9.029781246684717e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0005	2682	2972	+	423_P7	-403.7789	2725	111.0	0.612	9.583e-33	2725	154.391464	6.713835334212314e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0006	2975	3319	+	423_P7	-244.2952	894	107.0	0.437	1.318e-29	894	155.216187	4.715996180318856e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0007	3313	3450	+	423_P7	-2.90169	1312	58.0	0.65	4.152e-15	1312	64.763687	1.2556172063836366e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0008	3428	3577	+	423_P7	-8.646268	4712	65.0	0.664	2.044e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0009	3667	3864	+	423_P7	-10.241	8971	111.0	0.815	3.2909999999999997e-33	8971	132.311584	9.858302279554e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YYLHPQHA_CDS_0010	3996	5888	+	423_P7	-549789100000.0	24092	289.0	0.306	1.034e-82	24092	322.7341	1.02273430423895e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	24092	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
