gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
DDYVRBEZ_CDS_0001	30	287	+	NAN33_P2	-55.49718	1351	136.0	0.768	3.1589999999999995e-41	1351	143.596527	3.612771360862867e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0002	384	830	+	NAN33_P2	-119.4329	1327	123.0	0.396	5.718e-35	1327	216.049377	4.5646529652366745e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0003	827	2584	+	NAN33_P2	-75153640.0	17672	207.0	0.362	1.838e-60	38	432.481873	8.019393534515931e-129	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0004	2559	2696	+	NAN33_P2	-2.33922	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0005	2829	2978	+	NAN33_P2	-4.095676	2193	59.0	0.59	3.61e-15	2193	78.288536	7.395083734394478e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	2193	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0006	3155	3277	+	NAN33_P2	-0.2689549	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0007	3438	3530	+	NAN33_P2	-0.1295294	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0008	3677	3775	+	NAN33_P2	-0.63637	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0009	4010	4477	+	NAN33_P2	-909.1284	2226	139.0	0.485	2.296e-41	2226	164.737915	1.961361487784382e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	2226	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	SAM-dependent methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0010	4477	4677	+	NAN33_P2	-7.486976	6500	125.0	0.891	5.507e-38	6500	137.62854	2.157505517110964e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	6500	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0011	4677	4823	+	NAN33_P2	-7.050855	5058	67.0	0.56	5.483e-18	5058	77.891953	9.05772000459824e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	5058	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0012	4801	4998	+	NAN33_P2	-16.07429	2385	78.0	0.597	9.529e-22	2385	96.608498	1.4824407741449707e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	2385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0013	4982	5161	+	NAN33_P2	-7.289836	12100	108.0	0.859	4.413e-32	12100	124.213478	3.576281397352105e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	12100	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0014	5197	6210	+	NAN33_P2	-108527.0	2828	528.0	0.717	5.445e-172	2828	573.385742	4.032647609398181e-172	No_custom_HMM	No_custom_HMM	No_custom_HMM	2828	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	serine-threonine kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0015	6280	9000	+	NAN33_P2	-404729500000000.0	414	512.0	0.423	1.611e-161	414	1098.616333	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	414	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0016	9099	9662	+	NAN33_P2	-5056.421	6440	287.0	0.755	4.849e-92	6440	301.369507	5.528849803191719e-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	6440	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0017	9746	9925	+	NAN33_P2	-18.38784	4383	114.0	0.918	2.761e-34	4383	142.165894	6.098232053937981e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4383	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0018	9929	10186	+	NAN33_P2	-20.61372	6515	144.0	0.826	3.208e-44	6515	154.866898	1.0878525693116284e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	6515	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	dGTPase inhibitor	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0019	10290	11393	+	NAN33_P2	-1306363.0	114	180.0	0.317	8.277e-52	114	311.381683	2.6223706398009647e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0020	11510	11773	+	NAN33_P2	-17.9534	1777	132.0	0.736	5.199e-40	1777	147.474518	2.261989739346101e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DDYVRBEZ_CDS_0021	11766	12191	+	NAN33_P2	-805.0507	2585	175.0	0.499	5.136e-53	2585	215.801941	1.0706692664934855e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	2585	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
