gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
YUFEZXPU_CDS_0001	3	329	+	423_P1	-171.8024	891	68.0	0.408	2.452e-17	891	89.759247	2.59701579226287e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	891	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0002	329	2227	+	423_P1	-1673914000000.0	17672	711.0	0.878	1.756e-234	17672	799.522827	9.335950920432261e-241	No_custom_HMM	No_custom_HMM	No_custom_HMM	17672	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0003	2321	2413	+	423_P1	-0.2679178	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0004	2383	2661	+	423_P1	-1232.669	2725	90.0	0.547	2.615e-25	2725	131.055923	9.029781246684717e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0005	2680	2979	+	423_P1	-442.3336	2725	113.0	0.621	1.991e-33	2725	157.334366	8.471342159811061e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2725	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	acetyl-CoA acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0006	2972	3316	+	423_P1	-266.1576	894	106.0	0.435	2.4959999999999998e-29	894	153.744797	1.3198188293112977e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0007	3310	3447	+	423_P1	-2.115801	1312	57.0	0.642	7.956e-15	1312	64.638298	1.3741266655273544e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0008	3425	3574	+	423_P1	-7.242746	4712	65.0	0.664	2.069e-17	4712	95.678864	2.983205099719802e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4712	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0009	3664	3861	+	423_P1	-10.93604	8971	111.0	0.815	3.3309999999999996e-33	8971	132.311584	9.858302279554e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	8971	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0010	3993	5885	+	423_P1	-65313190000.0	24092	285.0	0.304	1.477e-81	24092	319.297455	1.1172902459006403e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	24092	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0011	5971	7683	+	423_P1	-7903746000.0	2234	80.0	0.204	2.811e-18	2234	184.964645	5.634145682957449e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	2234	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YUFEZXPU_CDS_0012	7693	7842	+	423_P1	-9.144144	2423	68.0	0.669	1.797e-18	2423	78.156685	7.196660785331662e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	2423	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
