gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
QDBFUBOE_CDS_0001	30	1280	+	536_P11	-23528090.0	38319	279.0	0.576	1.2400000000000001e-87	38319	318.507385	7.049788922376079e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0002	1293	2774	+	536_P11	-244097600.0	145	353.0	0.434	1.345e-109	145	498.264709	4.743494380793809e-149	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0003	2811	3887	+	536_P11	-59515.02	241	316.0	0.471	2.0600000000000002e-98	241	507.434021	1.8515443623761453e-151	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0004	3958	4581	+	536_P11	-3283.595	953	176.0	0.509	4.432e-53	953	268.155334	3.314091957293034e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	953	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0005	4585	5043	+	536_P11	-517.2636	3945	256.0	0.813	7.453e-82	3945	282.993439	1.0260489676638201e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	3945	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0006	5182	5292	+	536_P11	-6.069291	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0007	5387	5773	+	536_P11	-304.4419	2536	117.0	0.53	3.749e-34	2536	188.976501	6.259751898462708e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	2536	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0008	5739	5882	+	536_P11	-11.98132	5672	85.0	0.844	4.406e-24	5672	107.173729	5.384795697062286e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0009	6168	5977	-	536_P11	-0.2230006	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QDBFUBOE_CDS_0010	7760	6105	-	536_P11	-147115.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
