gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MAMWTHEH_CDS_0001	30	293	+	427_P4	-349.9199	1351	98.0	0.604	3.5680000000000003e-28	1351	119.576096	1.1281211214480784e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0002	404	853	+	427_P4	-1117.656	1327	119.0	0.384	9.269e-34	1327	204.269485	1.9253647436690925e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0003	883	2613	+	427_P4	-4915297000.0	15524	220.0	0.592	1.1719999999999999e-67	38	438.439758	1.2656864521843983e-130	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0004	2628	2759	+	427_P4	-14.23509	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0005	2782	2889	+	427_P4	-1.384613	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0006	2971	3105	+	427_P4	-0.4825237	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0007	3252	3341	+	427_P4	-0.2108286	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0008	3390	3530	+	427_P4	-0.2258719	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0009	3646	3864	+	427_P4	-1.481619	30192	127.0	0.849	1.073e-38	30192	153.550629	2.1056051846957855e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	30192	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0010	3966	3829	-	427_P4	-0.3443383	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0011	4156	4488	+	427_P4	-134.0981	2568	113.0	0.562	4.459e-32	2568	181.262161	2.826715129806763e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2568	ab initio prediction:PHANOTATE:1.6.7	CDS	#ff59f5	ocr-like anti-restriction	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0012	4488	4649	+	427_P4	-10.55418	5058	51.0	0.445	2.512e-12	5058	77.581902	1.1320501650172067e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	5058	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0013	4707	4922	+	427_P4	-19.92894	No_PHROG	No_PHROG	No_PHROG	No_PHROG	33188	27.686876	4.597571601443434e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	33188	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0014	4993	5082	+	427_P4	-6.617889	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0015	5079	5276	+	427_P4	-15.44716	2385	90.0	0.673	9.179000000000001e-26	2385	111.39743	3.587707090071616e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	2385	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0016	5276	5602	+	427_P4	-114.7596	7066	168.0	0.754	4.3149999999999996e-52	7066	152.608429	5.405810786017601e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	7066	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0017	5700	8381	+	427_P4	-7907003000000000.0	2166	671.0	0.568	3.972e-217	414	1057.818604	5.57069e-318	No_custom_HMM	No_custom_HMM	No_custom_HMM	2166	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	N4-like RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0018	8394	8594	+	427_P4	-73.45008	8082	114.0	0.819	4.88e-34	8082	133.038147	5.5635891661915415e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	8082	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0019	8673	9143	+	427_P4	-1899.698	8103	214.0	0.682	2.63e-67	8103	205.287491	1.3599127285595353e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	8103	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0020	9232	9411	+	427_P4	-30.64572	4383	120.0	0.95	1.67e-36	4383	141.837524	7.722430533797305e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4383	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0021	9416	9679	+	427_P4	-96.83779	2949	112.0	0.609	7.578e-33	2949	120.928726	4.4521729600866725e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	2949	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	dGTPase inhibitor target for F exclusion	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0022	9679	10752	+	427_P4	-1618266.0	114	174.0	0.316	1.097e-49	114	280.182404	7.291517887999238e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0023	10749	10928	+	427_P4	-13.86347	36761	119.0	0.939	5.934e-36	36761	142.453339	7.287586795831449e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	36761	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0024	11032	11292	+	427_P4	-53.20321	1777	121.0	0.697	2.5920000000000002e-36	1777	115.84301	1.6759292687328404e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0025	11285	11620	+	427_P4	-439.8152	2585	141.0	0.675	3.7389999999999996e-41	2585	171.295685	4.980328906032152e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	2585	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0026	11607	11702	+	427_P4	-1.192314	1312	40.0	0.532	6.654e-09	1312	47.275841	3.64565161695825e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0027	11699	11857	+	427_P4	-28.25353	1307	59.0	0.618	3.35e-15	1307	82.438057	3.1179677822570487e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1307	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	RNA polymerase inhibitor	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0028	11915	12613	+	427_P4	-13969.85	112	64.0	0.243	5.235e-15	112	150.852005	1.0832064240852275e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MAMWTHEH_CDS_0029	12613	13068	+	427_P4	-395.6938	945	218.0	0.722	1.6729999999999998e-68	945	209.381546	3.6235348468903726e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	945	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
