gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
HQPSRDFH_CDS_0001	30	1265	+	LM02_P1	-6119680.0	38319	117.0	0.305	8.971000000000001e-32	2	115.55101	6.106309791943628e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	38319	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0002	1278	2759	+	LM02_P1	-288030700.0	145	346.0	0.428	2.66e-107	145	491.424561	5.622135954205726e-147	No_custom_HMM	No_custom_HMM	No_custom_HMM	145	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0003	2796	3872	+	LM02_P1	-300522.9	241	316.0	0.473	1.475e-98	241	507.385254	1.9155371169189647e-151	No_custom_HMM	No_custom_HMM	No_custom_HMM	241	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0004	3872	4333	+	LM02_P1	-302.5427	3945	254.0	0.808	3.5389999999999996e-81	3945	283.470245	7.316905202437076e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	3945	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0005	4646	4362	-	LM02_P1	-267.155	1273	54.0	0.311	4.081e-12	1273	64.02919	2.717810336198786e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1273	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0006	4819	4929	+	LM02_P1	-3.87693	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0007	5024	5410	+	LM02_P1	-304.8816	2536	110.0	0.51	5.795e-32	2536	178.945312	7.917643174160725e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2536	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0008	5373	5519	+	LM02_P1	-8.015741	5672	85.0	0.832	3.142e-24	5672	103.561203	7.23717759684682e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	5672	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0009	5565	5654	+	LM02_P1	-0.1712637	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0010	7397	5742	-	LM02_P1	-242383.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0011	7415	7714	+	LM02_P1	-11.6191	4366	51.0	0.357	1.136e-11	4366	142.310577	9.477155974742223e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4366	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head fiber protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0012	7727	8077	+	LM02_P1	-15.69202	4069	196.0	0.811	1.7609999999999998e-61	4069	205.737198	2.74313825791134e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	4069	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	Hoc-like head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0013	8114	8293	+	LM02_P1	-15.46133	4451	96.0	0.773	6.571e-28	4451	117.18692	5.273519694923204e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4451	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0014	8297	8449	+	LM02_P1	-13.33264	7696	44.0	0.561	6.685e-10	7696	31.699699	2.061116296572541e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	7696	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0015	8443	8952	+	LM02_P1	-155.4107	477	101.0	0.357	5.418e-28	477	190.609833	5.834389832336246e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	477	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HQPSRDFH_CDS_0016	8955	9569	+	LM02_P1	-42.11242	3614	297.0	0.713	4.994e-95	3614	371.193298	2.3509296892191894e-111	No_custom_HMM	No_custom_HMM	No_custom_HMM	3614	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
